comarca,nome_area_acao,ano_ref,Distribuidos_ano,Baixados_ano,Pendentes_ano,Taxa_Cong_anual (%)
FORMOSO,familia - interior,2021,102,117,68,36.76
FORMOSO,fazenda publica mista,2021,308,246,304,55.27
FORMOSO,infancia e juventude civel,2021,6,1,6,85.71
FORMOSO,infancia e juventude infracional,2021,7,7,3,30.0
FORMOSO,juizado especial civel,2021,288,749,209,21.82
FORMOSO,juizado especial criminal,2021,39,139,37,21.02
FORMOSO,juizado especial fazenda publica,2021,43,0,43,100.0
GOIANDIRA,civel,2021,108,101,97,48.99
GOIANDIRA,criminal,2021,69,192,47,19.67
GOIANDIRA,execucao penal,2021,22,14,22,61.11
GOIANDIRA,familia - interior,2021,64,145,48,24.87
GOIANDIRA,fazenda publica mista,2021,64,138,50,26.6
GOIANDIRA,infancia e juventude civel,2021,5,3,4,57.14
GOIANDIRA,infancia e juventude infracional,2021,24,44,22,33.33
GOIANDIRA,juizado especial civel,2021,96,108,84,43.75
GOIANDIRA,juizado especial criminal,2021,59,270,52,16.15
GOIANDIRA,juizado especial fazenda publica,2021,27,30,20,40.0
GOIANIRA,civel,2021,814,742,756,50.47
GOIANIRA,criminal,2021,835,1722,593,25.62
GOIANIRA,execucao penal,2021,42,19,40,67.8
GOIANIRA,familia - interior,2021,670,799,512,39.05
GOIANIRA,fazenda publica mista,2021,177,653,160,19.68
GOIANIRA,infancia e juventude civel,2021,49,86,33,27.73
GOIANIRA,infancia e juventude infracional,2021,32,156,17,9.83
GOIANIRA,juizado especial civel,2021,704,1072,560,34.31
GOIANIRA,juizado especial criminal,2021,369,355,265,42.74
GOIANIRA,juizado especial fazenda publica,2021,146,14,135,90.6
GOIANIRA,preprocessual,2021,161,141,107,43.15
GOIANÁPOLIS,civel,2021,219,312,158,33.62
GOIANÁPOLIS,criminal,2021,529,646,362,35.91
GOIANÁPOLIS,execucao penal,2021,22,33,17,34.0
GOIANÁPOLIS,familia - interior,2021,275,294,227,43.57
GOIANÁPOLIS,fazenda publica mista,2021,115,311,93,23.02
GOIANÁPOLIS,infancia e juventude civel,2021,14,14,11,44.0
GOIANÁPOLIS,infancia e juventude infracional,2021,25,118,16,11.94
GOIANÁPOLIS,juizado especial civel,2021,155,343,134,28.09
GOIANÁPOLIS,juizado especial criminal,2021,151,204,146,41.71
GOIANÁPOLIS,juizado especial fazenda publica,2021,97,1,97,98.98
GOIANÉSIA,civel,2021,714,1372,603,30.53
GOIANÉSIA,criminal,2021,1498,1391,1119,44.58
GOIANÉSIA,execucao penal,2021,71,238,71,22.98
GOIANÉSIA,familia - interior,2021,796,1182,595,33.48
GOIANÉSIA,fazenda publica mista,2021,1101,2464,1028,29.44
GOIANÉSIA,infancia e juventude civel,2021,68,126,52,29.21
GOIANÉSIA,infancia e juventude infracional,2021,76,175,59,25.21
GOIANÉSIA,juizado especial civel,2021,1185,2111,852,28.75
GOIANÉSIA,juizado especial criminal,2021,225,472,196,29.34
GOIANÉSIA,juizado especial fazenda publica,2021,403,61,377,86.07
GOIANÉSIA,preprocessual,2021,124,85,77,47.53
GOIATUBA,civel,2021,543,1241,411,24.88
GOIATUBA,criminal,2021,544,735,363,33.06
GOIATUBA,execucao penal,2021,71,76,71,48.3
GOIATUBA,familia - interior,2021,574,700,418,37.39
GOIATUBA,fazenda publica mista,2021,189,1522,140,8.42
GOIATUBA,infancia e juventude civel,2021,10,23,7,23.33
GOIATUBA,infancia e juventude infracional,2021,47,72,43,37.39
GOIATUBA,juizado especial civel,2021,934,519,884,63.01
GOIATUBA,juizado especial criminal,2021,218,182,186,50.54
GOIATUBA,juizado especial fazenda publica,2021,104,6,101,94.39
GOIÁS,civel,2021,289,360,249,40.89
GOIÁS,criminal,2021,475,576,367,38.92
GOIÁS,execucao penal,2021,85,49,85,63.43
GOIÁS,familia - interior,2021,365,945,266,21.97
GOIÁS,fazenda publica mista,2021,786,1339,657,32.92
GOIÁS,infancia e juventude civel,2021,8,21,6,22.22
GOIÁS,infancia e juventude infracional,2021,43,67,27,28.72
GOIÁS,juizado especial civel,2021,503,582,344,37.15
GOIÁS,juizado especial criminal,2021,174,130,136,51.13
GOIÁS,juizado especial fazenda publica,2021,385,83,349,80.79
GOIÁS,preprocessual,2021,33,29,7,19.44
GOIÂNIA,auditoria militar civel,2021,28,24,26,52.0
GOIÂNIA,auditoria militar criminal,2021,682,994,444,30.88
GOIÂNIA,civel,2021,35781,37011,31663,46.11
GOIÂNIA,criminal,2021,11188,21259,7573,26.27
GOIÂNIA,execucao de pena alternativa,2021,73,126,28,18.18
GOIÂNIA,execucao penal,2021,2749,3801,2504,39.71
GOIÂNIA,fazenda publica estadual,2021,9564,4227,9239,68.61
GOIÂNIA,fazenda publica estadual - execucao fiscal,2021,951,2166,774,26.33
GOIÂNIA,fazenda publica mista,2021,8,0,8,100.0
GOIÂNIA,fazenda publica municipal,2021,2343,3002,2029,40.33
GOIÂNIA,fazenda publica municipal - execucao fiscal,2021,7581,8818,7519,46.02
GOIÂNIA,infancia e juventude civel,2021,1009,872,821,48.49
GOIÂNIA,infancia e juventude infracional,2021,1102,1591,642,28.75
GOIÂNIA,juizado de violencia domestica,2021,2,37,2,5.13
GOIÂNIA,juizado especial civel,2021,37397,47865,25239,34.52
GOIÂNIA,juizado especial civel e criminal,2021,167,0,167,100.0
GOIÂNIA,juizado especial criminal,2021,17129,20140,9716,32.54
GOIÂNIA,juizado especial fazenda publica,2021,499,2,497,99.6
GOIÂNIA,precatoria,2021,8866,10813,4076,27.38
GOIÂNIA,preprocessual,2021,2299,2231,657,22.75
GOIÂNIA,secao criminal,2021,20,27,0,0.0
GOIÂNIA,upj criminal,2021,871,1315,536,28.96
GOIÂNIA,upj custodia,2021,10,32,6,15.79
GOIÂNIA,upj de violencia domestica,2021,5901,10138,4306,29.81
GOIÂNIA,upj familia,2021,10908,11371,8066,41.5
GOIÂNIA,upj juizado especial da fazenda publica,2021,16821,26242,13266,33.58
GOIÂNIA,upj sucessoes,2021,2433,2099,2226,51.47
GOIÂNIA,upj turma recursal,2021,22604,32450,10389,24.25
GUAPÓ,civel,2021,542,606,489,44.66
GUAPÓ,criminal,2021,736,1172,483,29.18
GUAPÓ,execucao penal,2021,30,57,30,34.48
GUAPÓ,familia - interior,2021,336,553,277,33.37
GUAPÓ,fazenda publica mista,2021,206,1300,157,10.78
GUAPÓ,infancia e juventude civel,2021,27,35,18,33.96
GUAPÓ,infancia e juventude infracional,2021,37,74,26,26.0
GUAPÓ,juizado especial civel,2021,264,544,199,26.78
GUAPÓ,juizado especial criminal,2021,189,153,138,47.42
GUAPÓ,juizado especial fazenda publica,2021,124,56,95,62.91
GUAPÓ,preprocessual,2021,116,131,14,9.66
HIDROLÂNDIA,civel,2021,308,248,286,53.56
HIDROLÂNDIA,criminal,2021,247,344,200,36.76
HIDROLÂNDIA,execucao penal,2021,56,19,55,74.32
HIDROLÂNDIA,familia - interior,2021,268,264,213,44.65
HIDROLÂNDIA,fazenda publica mista,2021,65,165,62,27.31
HIDROLÂNDIA,infancia e juventude civel,2021,19,43,7,14.0
HIDROLÂNDIA,infancia e juventude infracional,2021,16,107,12,10.08
HIDROLÂNDIA,juizado especial civel,2021,225,278,196,41.35
HIDROLÂNDIA,juizado especial criminal,2021,192,59,191,76.4
HIDROLÂNDIA,juizado especial fazenda publica,2021,63,1,62,98.41
IACIARA,civel,2021,93,129,65,33.51
IACIARA,criminal,2021,251,320,188,37.01
IACIARA,execucao penal,2021,7,16,6,27.27
IACIARA,familia - interior,2021,122,137,83,37.73
IACIARA,fazenda publica mista,2021,132,276,129,31.85
IACIARA,infancia e juventude infracional,2021,3,6,1,14.29
IACIARA,juizado especial civel,2021,100,94,80,45.98
IACIARA,juizado especial criminal,2021,22,33,18,35.29
IACIARA,juizado especial fazenda publica,2021,32,0,32,100.0
INHUMAS,civel,2021,757,882,663,42.91
INHUMAS,criminal,2021,652,434,475,52.26
INHUMAS,execucao penal,2021,59,89,45,33.58
INHUMAS,familia - interior,2021,615,674,410,37.82
INHUMAS,fazenda publica mista,2021,1149,1851,999,35.05
INHUMAS,infancia e juventude civel,2021,52,51,36,41.38
INHUMAS,infancia e juventude infracional,2021,18,53,13,19.7
INHUMAS,juizado especial civel,2021,1204,1703,1017,37.39
INHUMAS,juizado especial criminal,2021,249,145,232,61.54
INHUMAS,juizado especial fazenda publica,2021,217,24,211,89.79
IPAMERI,civel,2021,329,730,213,22.59
IPAMERI,criminal,2021,584,1187,296,19.96
IPAMERI,execucao penal,2021,107,42,98,70.0
IPAMERI,familia - interior,2021,433,561,231,29.17
IPAMERI,fazenda publica mista,2021,385,1355,234,14.73
IPAMERI,infancia e juventude civel,2021,21,31,6,16.22
IPAMERI,infancia e juventude infracional,2021,17,60,9,13.04
IPAMERI,juizado especial civel,2021,1184,1991,667,25.09
IPAMERI,juizado especial criminal,2021,271,270,182,40.27
IPAMERI,juizado especial fazenda publica,2021,123,74,82,52.56
IPAMERI,preprocessual,2021,7,1,6,85.71
IPORÁ,civel,2021,401,666,305,31.41
IPORÁ,criminal,2021,705,1181,427,26.55
IPORÁ,execucao penal,2021,114,66,111,62.71
IPORÁ,familia - interior,2021,501,584,333,36.31
IPORÁ,fazenda publica mista,2021,759,1191,669,35.97
IPORÁ,infancia e juventude civel,2021,33,49,21,30.0
IPORÁ,infancia e juventude infracional,2021,22,39,19,32.76
IPORÁ,juizado especial civel,2021,565,686,409,37.35
IPORÁ,juizado especial criminal,2021,358,84,355,80.87
IPORÁ,juizado especial fazenda publica,2021,256,135,149,52.46
IPORÁ,preprocessual,2021,70,89,13,12.75
ISRAELÂNDIA,civel,2021,34,45,30,40.0
ISRAELÂNDIA,criminal,2021,120,142,94,39.83
ISRAELÂNDIA,execucao penal,2021,12,8,12,60.0
ISRAELÂNDIA,familia - interior,2021,49,34,41,54.67
ISRAELÂNDIA,fazenda publica mista,2021,44,103,41,28.47
ISRAELÂNDIA,infancia e juventude civel,2021,2,2,1,33.33
ISRAELÂNDIA,infancia e juventude infracional,2021,16,4,16,80.0
ISRAELÂNDIA,juizado especial civel,2021,80,80,40,33.33
ISRAELÂNDIA,juizado especial criminal,2021,65,29,52,64.2
ISRAELÂNDIA,juizado especial fazenda publica,2021,62,6,58,90.62
ITABERAÍ,civel,2021,619,620,523,45.76
ITABERAÍ,criminal,2021,946,1360,526,27.89
ITABERAÍ,execucao penal,2021,71,48,70,59.32
ITABERAÍ,familia - interior,2021,382,428,273,38.94
ITABERAÍ,fazenda publica mista,2021,561,513,548,51.65
ITABERAÍ,infancia e juventude civel,2021,29,52,9,14.75
ITABERAÍ,infancia e juventude infracional,2021,73,84,62,42.47
ITABERAÍ,juizado especial civel,2021,933,1333,627,31.99
ITABERAÍ,juizado especial criminal,2021,673,988,445,31.05
ITABERAÍ,juizado especial fazenda publica,2021,180,7,178,96.22
ITABERAÍ,preprocessual,2021,272,269,47,14.87
ITAGUARU,civel,2021,41,68,33,32.67
ITAGUARU,criminal,2021,70,84,47,35.88
ITAGUARU,execucao penal,2021,9,6,9,60.0
ITAGUARU,familia - interior,2021,96,105,55,34.38
ITAGUARU,fazenda publica mista,2021,115,164,96,36.92
ITAGUARU,infancia e juventude infracional,2021,4,4,2,33.33
ITAGUARU,juizado especial civel,2021,37,64,16,20.0
ITAGUARU,juizado especial criminal,2021,43,75,24,24.24
ITAGUARU,juizado especial fazenda publica,2021,18,5,15,75.0
ITAJÁ,civel,2021,286,842,220,20.72
ITAJÁ,criminal,2021,164,234,105,30.97
ITAJÁ,execucao penal,2021,19,29,18,38.3
ITAJÁ,familia - interior,2021,122,191,92,32.51
ITAJÁ,fazenda publica mista,2021,179,226,153,40.37
ITAJÁ,infancia e juventude civel,2021,31,42,28,40.0
ITAJÁ,infancia e juventude infracional,2021,6,17,6,26.09
ITAJÁ,juizado especial civel,2021,79,135,59,30.41
ITAJÁ,juizado especial criminal,2021,50,25,48,65.75
ITAJÁ,juizado especial fazenda publica,2021,20,5,20,80.0
ITAPACI,civel,2021,275,364,240,39.74
ITAPACI,criminal,2021,245,505,134,20.97
ITAPACI,execucao penal,2021,6,39,6,13.33
ITAPACI,familia - interior,2021,266,444,185,29.41
ITAPACI,fazenda publica mista,2021,384,521,332,38.92
ITAPACI,infancia e juventude civel,2021,7,12,6,33.33
ITAPACI,infancia e juventude infracional,2021,7,17,4,19.05
ITAPACI,juizado especial civel,2021,528,466,456,49.46
ITAPACI,juizado especial criminal,2021,89,907,79,8.01
ITAPACI,juizado especial fazenda publica,2021,170,125,151,54.71
ITAPIRAPUÃ,civel,2021,262,198,245,55.3
ITAPIRAPUÃ,criminal,2021,161,149,148,49.83
ITAPIRAPUÃ,familia - interior,2021,118,100,109,52.15
ITAPIRAPUÃ,fazenda publica mista,2021,243,177,233,56.83
ITAPIRAPUÃ,infancia e juventude civel,2021,2,5,2,28.57
ITAPIRAPUÃ,infancia e juventude infracional,2021,8,12,7,36.84
ITAPIRAPUÃ,juizado especial civel,2021,174,227,157,40.89
ITAPIRAPUÃ,juizado especial criminal,2021,35,18,35,66.04
ITAPIRAPUÃ,juizado especial fazenda publica,2021,61,7,58,89.23
ITAPURANGA,civel,2021,262,500,213,29.87
ITAPURANGA,criminal,2021,535,429,406,48.62
ITAPURANGA,execucao penal,2021,36,29,36,55.38
ITAPURANGA,familia - interior,2021,342,406,243,37.44
ITAPURANGA,fazenda publica mista,2021,720,792,669,45.79
ITAPURANGA,infancia e juventude civel,2021,13,17,5,22.73
ITAPURANGA,infancia e juventude infracional,2021,29,47,24,33.8
ITAPURANGA,juizado especial civel,2021,460,481,339,41.34
ITAPURANGA,juizado especial criminal,2021,257,84,230,73.25
ITAPURANGA,juizado especial fazenda publica,2021,207,31,200,86.58
ITAUÇU,civel,2021,56,147,50,25.38
ITAUÇU,criminal,2021,81,229,64,21.84
ITAUÇU,execucao penal,2021,7,14,6,30.0
ITAUÇU,familia - interior,2021,66,80,58,42.03
ITAUÇU,fazenda publica mista,2021,93,329,87,20.91
ITAUÇU,infancia e juventude civel,2021,1,1,1,50.0
ITAUÇU,infancia e juventude infracional,2021,2,11,2,15.38
ITAUÇU,juizado especial civel,2021,59,201,51,20.24
ITAUÇU,juizado especial criminal,2021,25,20,25,55.56
ITAUÇU,juizado especial fazenda publica,2021,19,2,17,89.47
ITUMBIARA,civel,2021,2166,2314,1806,43.83
ITUMBIARA,criminal,2021,2209,2459,1344,35.34
ITUMBIARA,execucao penal,2021,228,169,221,56.67
ITUMBIARA,familia - interior,2021,1700,1634,1239,43.13
ITUMBIARA,fazenda publica mista,2021,896,1818,849,31.83
ITUMBIARA,infancia e juventude civel,2021,90,105,53,33.54
ITUMBIARA,infancia e juventude infracional,2021,148,164,115,41.22
ITUMBIARA,juizado especial civel e criminal,2021,3723,5009,1532,23.42
ITUMBIARA,juizado especial fazenda publica,2021,469,162,441,73.13
ITUMBIARA,preprocessual,2021,83,68,23,25.27
JANDAIA,civel,2021,414,334,362,52.01
JANDAIA,criminal,2021,268,309,222,41.81
JANDAIA,execucao penal,2021,44,14,44,75.86
JANDAIA,familia - interior,2021,213,173,169,49.42
JANDAIA,fazenda publica mista,2021,342,237,336,58.64
JANDAIA,infancia e juventude civel,2021,2,6,1,14.29
JANDAIA,infancia e juventude infracional,2021,13,33,10,23.26
JANDAIA,juizado especial civel,2021,780,603,657,52.14
JANDAIA,juizado especial criminal,2021,108,60,103,63.19
JANDAIA,juizado especial fazenda publica,2021,74,4,74,94.87
JANDAIA,preprocessual,2021,163,172,34,16.5
JARAGUÁ,civel,2021,351,523,298,36.3
JARAGUÁ,criminal,2021,938,1050,787,42.84
JARAGUÁ,execucao penal,2021,60,114,51,30.91
JARAGUÁ,familia - interior,2021,435,438,354,44.7
JARAGUÁ,fazenda publica mista,2021,780,1366,725,34.67
JARAGUÁ,infancia e juventude civel,2021,19,52,12,18.75
JARAGUÁ,infancia e juventude infracional,2021,56,137,51,27.13
JARAGUÁ,juizado especial civel,2021,778,982,435,30.7
JARAGUÁ,juizado especial criminal,2021,279,2182,189,7.97
JARAGUÁ,juizado especial fazenda publica,2021,171,11,166,93.79
JATAÍ,civel,2021,1587,3156,1298,29.14
JATAÍ,criminal,2021,1377,2147,906,29.68
JATAÍ,execucao penal,2021,130,213,120,36.04
JATAÍ,familia - interior,2021,1208,1718,819,32.28
JATAÍ,fazenda publica mista,2021,1485,1312,1130,46.27
JATAÍ,infancia e juventude civel,2021,67,134,43,24.29
JATAÍ,infancia e juventude infracional,2021,112,365,98,21.17
JATAÍ,juizado de violencia domestica,2021,1034,793,877,52.51
JATAÍ,juizado especial civel e criminal,2021,2387,3228,1380,29.95
JATAÍ,juizado especial fazenda publica,2021,245,31,234,88.3
JATAÍ,preprocessual,2021,621,1011,205,16.86
JOVIÂNIA,civel,2021,80,117,58,33.14
JOVIÂNIA,criminal,2021,92,175,49,21.88
JOVIÂNIA,execucao penal,2021,23,40,17,29.82
JOVIÂNIA,familia - interior,2021,127,111,86,43.65
JOVIÂNIA,fazenda publica mista,2021,54,151,46,23.35
JOVIÂNIA,infancia e juventude civel,2021,2,3,0,0.0
JOVIÂNIA,infancia e juventude infracional,2021,4,8,3,27.27
JOVIÂNIA,juizado especial civel,2021,42,61,23,27.38
JOVIÂNIA,juizado especial criminal,2021,41,79,21,21.0
JOVIÂNIA,juizado especial fazenda publica,2021,28,7,25,78.12
JUSSARA,civel,2021,301,434,249,36.46
JUSSARA,criminal,2021,429,691,311,31.04
JUSSARA,execucao penal,2021,65,19,61,76.25
JUSSARA,familia - interior,2021,285,395,177,30.94
JUSSARA,fazenda publica mista,2021,383,839,324,27.86
JUSSARA,infancia e juventude civel,2021,24,29,17,36.96
JUSSARA,infancia e juventude infracional,2021,28,79,24,23.3
JUSSARA,juizado especial civel,2021,451,635,429,40.32
JUSSARA,juizado especial criminal,2021,136,229,97,29.75
JUSSARA,juizado especial fazenda publica,2021,54,28,48,63.16
JUSSARA,preprocessual,2021,4,0,4,100.0
LEOPOLDO DE BULHÕES,civel,2021,145,183,128,41.16
LEOPOLDO DE BULHÕES,criminal,2021,201,366,132,26.51
LEOPOLDO DE BULHÕES,execucao penal,2021,14,13,13,50.0
LEOPOLDO DE BULHÕES,familia - interior,2021,139,165,123,42.71
LEOPOLDO DE BULHÕES,fazenda publica mista,2021,37,68,34,33.33
LEOPOLDO DE BULHÕES,infancia e juventude civel,2021,9,10,6,37.5
LEOPOLDO DE BULHÕES,infancia e juventude infracional,2021,10,28,10,26.32
LEOPOLDO DE BULHÕES,juizado especial civel,2021,80,72,77,51.68
LEOPOLDO DE BULHÕES,juizado especial criminal,2021,142,51,136,72.73
LEOPOLDO DE BULHÕES,juizado especial fazenda publica,2021,21,3,19,86.36
LUZIÂNIA,civel,2021,2164,2216,1885,45.96
LUZIÂNIA,criminal,2021,1206,2323,856,26.93
LUZIÂNIA,execucao penal,2021,204,500,193,27.85
LUZIÂNIA,fazenda publica mista,2021,6029,2318,5075,68.65
LUZIÂNIA,infancia e juventude civel,2021,348,243,295,54.83
LUZIÂNIA,infancia e juventude infracional,2021,225,428,138,24.38
LUZIÂNIA,juizado de violencia domestica,2021,2284,1670,1273,43.26
LUZIÂNIA,juizado especial civel,2021,1898,1816,1181,39.41
LUZIÂNIA,juizado especial criminal,2021,1423,2058,1017,33.07
LUZIÂNIA,juizado especial fazenda publica,2021,669,52,640,92.49
LUZIÂNIA,preprocessual,2021,529,540,286,34.62
LUZIÂNIA,upj familia interior,2021,1598,1281,1267,49.73
MARA ROSA,civel,2021,138,140,114,44.88
MARA ROSA,criminal,2021,228,264,129,32.82
MARA ROSA,execucao penal,2021,34,40,34,45.95
MARA ROSA,familia - interior,2021,149,207,96,31.68
MARA ROSA,fazenda publica mista,2021,73,305,63,17.12
MARA ROSA,infancia e juventude civel,2021,8,3,7,70.0
MARA ROSA,infancia e juventude infracional,2021,5,4,5,55.56
MARA ROSA,juizado especial civel,2021,161,208,156,42.86
MARA ROSA,juizado especial criminal,2021,98,57,84,59.57
MARA ROSA,juizado especial fazenda publica,2021,21,1,21,95.45
MAURILÂNDIA,civel,2021,243,1043,191,15.48
MAURILÂNDIA,criminal,2021,252,386,151,28.12
MAURILÂNDIA,execucao penal,2021,45,26,43,62.32
MAURILÂNDIA,familia - interior,2021,258,417,148,26.19
MAURILÂNDIA,fazenda publica mista,2021,245,940,200,17.54
MAURILÂNDIA,infancia e juventude civel,2021,9,20,7,25.93
MAURILÂNDIA,infancia e juventude infracional,2021,24,17,15,46.88
MAURILÂNDIA,juizado especial civel,2021,229,451,158,25.94
MAURILÂNDIA,juizado especial criminal,2021,84,136,48,26.09
MAURILÂNDIA,juizado especial fazenda publica,2021,49,12,39,76.47
MINAÇU,civel,2021,275,744,237,24.16
MINAÇU,criminal,2021,546,607,369,37.81
MINAÇU,execucao penal,2021,30,4,30,88.24
MINAÇU,familia - interior,2021,336,415,189,31.29
MINAÇU,fazenda publica mista,2021,1322,2010,1255,38.44
MINAÇU,infancia e juventude civel,2021,15,25,9,26.47
MINAÇU,infancia e juventude infracional,2021,22,68,12,15.0
MINAÇU,juizado especial civel,2021,509,418,425,50.42
MINAÇU,juizado especial criminal,2021,98,91,84,48.0
MINAÇU,juizado especial fazenda publica,2021,58,14,55,79.71
MINEIROS,civel,2021,969,1260,903,41.75
MINEIROS,criminal,2021,1372,1488,1141,43.4
MINEIROS,execucao penal,2021,34,59,34,36.56
MINEIROS,familia - interior,2021,837,808,753,48.24
MINEIROS,fazenda publica mista,2021,810,1329,749,36.04
MINEIROS,infancia e juventude civel,2021,93,170,66,27.97
MINEIROS,infancia e juventude infracional,2021,86,94,62,39.74
MINEIROS,juizado especial civel,2021,1906,1025,1772,63.35
MINEIROS,juizado especial criminal,2021,562,1251,409,24.64
MINEIROS,juizado especial fazenda publica,2021,112,43,104,70.75
MINEIROS,preprocessual,2021,261,180,187,50.95
MONTES CLAROS DE GOIÁS,civel,2021,102,136,83,37.9
MONTES CLAROS DE GOIÁS,criminal,2021,107,212,79,27.15
MONTES CLAROS DE GOIÁS,execucao penal,2021,18,16,17,51.52
MONTES CLAROS DE GOIÁS,familia - interior,2021,123,110,104,48.6
MONTES CLAROS DE GOIÁS,fazenda publica mista,2021,135,321,108,25.17
MONTES CLAROS DE GOIÁS,infancia e juventude infracional,2021,8,14,7,33.33
MONTES CLAROS DE GOIÁS,juizado especial civel,2021,86,135,78,36.62
MONTES CLAROS DE GOIÁS,juizado especial criminal,2021,23,31,17,35.42
MONTES CLAROS DE GOIÁS,juizado especial fazenda publica,2021,33,2,32,94.12
MONTIVIDIU,civel,2021,125,146,114,43.85
MONTIVIDIU,criminal,2021,142,108,134,55.37
MONTIVIDIU,execucao penal,2021,4,16,4,20.0
MONTIVIDIU,familia - interior,2021,149,124,119,48.97
MONTIVIDIU,fazenda publica mista,2021,286,59,285,82.85
MONTIVIDIU,infancia e juventude civel,2021,18,14,11,44.0
MONTIVIDIU,infancia e juventude infracional,2021,10,16,9,36.0
MONTIVIDIU,juizado especial civel,2021,105,114,90,44.12
MONTIVIDIU,juizado especial criminal,2021,63,7,63,90.0
MONTIVIDIU,juizado especial fazenda publica,2021,15,0,15,100.0
MORRINHOS,civel,2021,648,608,524,46.29
MORRINHOS,criminal,2021,1065,1220,516,29.72
MORRINHOS,execucao penal,2021,139,54,132,70.97
MORRINHOS,familia - interior,2021,765,830,482,36.74
MORRINHOS,fazenda publica mista,2021,541,864,512,37.21
MORRINHOS,infancia e juventude civel,2021,39,45,25,35.71
MORRINHOS,infancia e juventude infracional,2021,65,145,50,25.64
MORRINHOS,juizado especial civel,2021,835,869,485,35.82
MORRINHOS,juizado especial criminal,2021,365,424,196,31.61
MORRINHOS,juizado especial fazenda publica,2021,127,37,109,74.66
MOSSÂMEDES,civel,2021,61,78,54,40.91
MOSSÂMEDES,criminal,2021,70,114,37,24.5
MOSSÂMEDES,execucao penal,2021,8,16,8,33.33
MOSSÂMEDES,familia - interior,2021,100,122,61,33.33
MOSSÂMEDES,fazenda publica mista,2021,114,206,105,33.76
MOSSÂMEDES,infancia e juventude civel,2021,4,1,4,80.0
MOSSÂMEDES,infancia e juventude infracional,2021,1,2,1,33.33
MOSSÂMEDES,juizado especial civel,2021,258,234,157,40.15
MOSSÂMEDES,juizado especial criminal,2021,31,17,22,56.41
MOSSÂMEDES,juizado especial fazenda publica,2021,50,17,44,72.13
MOZARLÂNDIA,civel,2021,220,198,191,49.1
MOZARLÂNDIA,criminal,2021,299,473,211,30.85
MOZARLÂNDIA,execucao penal,2021,34,15,34,69.39
MOZARLÂNDIA,familia - interior,2021,233,397,142,26.35
MOZARLÂNDIA,fazenda publica mista,2021,498,661,478,41.97
MOZARLÂNDIA,infancia e juventude civel,2021,21,19,12,38.71
MOZARLÂNDIA,infancia e juventude infracional,2021,33,63,30,32.26
MOZARLÂNDIA,juizado especial civel,2021,344,444,255,36.48
MOZARLÂNDIA,juizado especial criminal,2021,112,130,96,42.48
MOZARLÂNDIA,juizado especial fazenda publica,2021,41,5,38,88.37
MOZARLÂNDIA,preprocessual,2021,57,57,14,19.72
NAZÁRIO,civel,2021,172,226,158,41.15
NAZÁRIO,criminal,2021,156,183,130,41.53
NAZÁRIO,execucao penal,2021,13,21,13,38.24
NAZÁRIO,familia - interior,2021,198,144,162,52.94
NAZÁRIO,fazenda publica mista,2021,202,366,193,34.53
NAZÁRIO,infancia e juventude civel,2021,5,6,3,33.33
NAZÁRIO,infancia e juventude infracional,2021,3,27,3,10.0
NAZÁRIO,juizado especial civel,2021,162,215,151,41.26
NAZÁRIO,juizado especial criminal,2021,55,66,42,38.89
NAZÁRIO,juizado especial fazenda publica,2021,61,23,61,72.62
NERÓPOLIS,civel,2021,383,435,340,43.87
NERÓPOLIS,criminal,2021,467,559,282,33.53
NERÓPOLIS,execucao penal,2021,48,33,47,58.75
NERÓPOLIS,familia - interior,2021,369,659,316,32.41
NERÓPOLIS,fazenda publica mista,2021,118,536,77,12.56
NERÓPOLIS,infancia e juventude civel,2021,19,67,17,20.24
NERÓPOLIS,infancia e juventude infracional,2021,17,115,14,10.85
NERÓPOLIS,juizado especial civel,2021,349,406,309,43.22
NERÓPOLIS,juizado especial criminal,2021,230,166,212,56.08
NERÓPOLIS,juizado especial fazenda publica,2021,201,28,189,87.1
NIQUELÂNDIA,civel,2021,522,698,420,37.57
NIQUELÂNDIA,criminal,2021,470,400,391,49.43
NIQUELÂNDIA,execucao penal,2021,36,27,34,55.74
NIQUELÂNDIA,familia - interior,2021,367,369,293,44.26
NIQUELÂNDIA,fazenda publica mista,2021,1225,1097,1171,51.63
NIQUELÂNDIA,infancia e juventude civel,2021,26,33,14,29.79
NIQUELÂNDIA,infancia e juventude infracional,2021,43,76,39,33.91
NIQUELÂNDIA,juizado especial civel,2021,497,1138,324,22.16
NIQUELÂNDIA,juizado especial criminal,2021,177,308,139,31.1
NIQUELÂNDIA,juizado especial fazenda publica,2021,86,8,81,91.01
NOVA CRIXÁS,civel,2021,500,138,463,77.04
NOVA CRIXÁS,criminal,2021,292,309,198,39.05
NOVA CRIXÁS,execucao penal,2021,8,46,8,14.81
NOVA CRIXÁS,familia - interior,2021,185,132,148,52.86
NOVA CRIXÁS,fazenda publica mista,2021,588,746,554,42.62
NOVA CRIXÁS,infancia e juventude civel,2021,9,7,7,50.0
NOVA CRIXÁS,infancia e juventude infracional,2021,17,14,14,50.0
NOVA CRIXÁS,juizado especial civel,2021,178,141,161,53.31
NOVA CRIXÁS,juizado especial criminal,2021,84,65,71,52.21
NOVA CRIXÁS,juizado especial fazenda publica,2021,36,2,35,94.59
NOVO GAMA,civel,2021,649,627,572,47.71
NOVO GAMA,criminal,2021,1073,923,880,48.81
