comarca,nome_area_acao,ano_ref,Distribuidos_ano,Baixados_ano,Pendentes_ano,Taxa_Cong_anual (%)
GOIANIRA,execucao penal,2020,2,31,1,3.12
GOIANIRA,familia - interior,2020,603,726,418,36.54
GOIANIRA,fazenda publica mista,2020,186,282,171,37.75
GOIANIRA,infancia e juventude civel,2020,60,81,35,30.17
GOIANIRA,infancia e juventude infracional,2020,36,68,30,30.61
GOIANIRA,juizado especial civel,2020,606,988,492,33.24
GOIANIRA,juizado especial criminal,2020,292,332,271,44.94
GOIANIRA,juizado especial fazenda publica,2020,60,0,60,100.0
GOIANÁPOLIS,civel,2020,198,134,177,56.91
GOIANÁPOLIS,criminal,2020,491,294,381,56.44
GOIANÁPOLIS,familia - interior,2020,266,259,208,44.54
GOIANÁPOLIS,fazenda publica mista,2020,81,96,70,42.17
GOIANÁPOLIS,infancia e juventude civel,2020,8,7,7,50.0
GOIANÁPOLIS,infancia e juventude infracional,2020,22,24,21,46.67
GOIANÁPOLIS,juizado especial civel,2020,117,197,113,36.45
GOIANÁPOLIS,juizado especial criminal,2020,107,330,102,23.61
GOIANÁPOLIS,juizado especial fazenda publica,2020,10,0,10,100.0
GOIANÉSIA,civel,2020,760,1001,666,39.95
GOIANÉSIA,criminal,2020,1647,1035,1170,53.06
GOIANÉSIA,execucao penal,2020,1,458,0,0.0
GOIANÉSIA,familia - interior,2020,829,895,665,42.63
GOIANÉSIA,fazenda publica mista,2020,1044,2573,946,26.88
GOIANÉSIA,infancia e juventude civel,2020,90,185,64,25.7
GOIANÉSIA,infancia e juventude infracional,2020,79,210,70,25.0
GOIANÉSIA,juizado especial civel,2020,1565,1569,1269,44.71
GOIANÉSIA,juizado especial criminal,2020,417,296,401,57.53
GOIANÉSIA,juizado especial fazenda publica,2020,158,1,158,99.37
GOIATUBA,civel,2020,547,650,415,38.97
GOIATUBA,criminal,2020,698,654,454,40.97
GOIATUBA,execucao penal,2020,5,330,3,0.9
GOIATUBA,familia - interior,2020,611,683,425,38.36
GOIATUBA,fazenda publica mista,2020,181,578,159,21.57
GOIATUBA,infancia e juventude civel,2020,26,20,17,45.95
GOIATUBA,infancia e juventude infracional,2020,54,24,51,68.0
GOIATUBA,juizado criminal,2020,1,4,0,0.0
GOIATUBA,juizado especial civel,2020,1013,433,911,67.78
GOIATUBA,juizado especial criminal,2020,257,89,242,73.11
GOIATUBA,juizado especial fazenda publica,2020,27,0,27,100.0
GOIATUBA,tribunal do juri,2020,6,18,2,10.0
GOIÁS,civel,2020,285,351,215,37.99
GOIÁS,criminal,2020,516,529,349,39.75
GOIÁS,familia - interior,2020,358,651,274,29.62
GOIÁS,fazenda publica mista,2020,934,886,874,49.66
GOIÁS,infancia e juventude civel,2020,21,21,13,38.24
GOIÁS,infancia e juventude infracional,2020,43,29,40,57.97
GOIÁS,juizado especial civel,2020,615,837,358,29.96
GOIÁS,juizado especial criminal,2020,179,125,144,53.53
GOIÁS,juizado especial fazenda publica,2020,147,6,143,95.97
GOIÂNIA,auditoria militar,2020,82,192,12,5.88
GOIÂNIA,auditoria militar civel,2020,22,36,20,35.71
GOIÂNIA,auditoria militar criminal,2020,822,188,717,79.23
GOIÂNIA,civel,2020,33973,38284,30175,44.08
GOIÂNIA,crimes dolosos,2020,144,822,78,8.67
GOIÂNIA,criminal,2020,7777,3396,6119,64.31
GOIÂNIA,detencao,2020,81,777,17,2.14
GOIÂNIA,execucao de pena alternativa,2020,108,230,70,23.33
GOIÂNIA,execucao penal,2020,42,6343,24,0.38
GOIÂNIA,fazenda publica estadual,2020,7046,3712,6682,64.29
GOIÂNIA,fazenda publica estadual - execucao fiscal,2020,1506,5861,922,13.59
GOIÂNIA,fazenda publica municipal,2020,2265,2568,2090,44.87
GOIÂNIA,fazenda publica municipal - execucao fiscal,2020,24831,27720,24634,47.05
GOIÂNIA,infancia e juventude,2020,2,5,2,28.57
GOIÂNIA,infancia e juventude civel,2020,1043,1185,848,41.71
GOIÂNIA,infancia e juventude infracional,2020,908,1766,618,25.92
GOIÂNIA,juizado criminal,2020,1,798,1,0.13
GOIÂNIA,juizado de violencia domestica,2020,5516,3109,4748,60.43
GOIÂNIA,juizado especial civel,2020,35042,40235,24693,38.03
GOIÂNIA,juizado especial criminal,2020,11830,6024,10598,63.76
GOIÂNIA,maria da penha - criminal,2020,1688,12588,103,0.81
GOIÂNIA,organizacao criminosa,2020,85,38,80,67.8
GOIÂNIA,precatoria,2020,13255,12231,6089,33.24
GOIÂNIA,reclusao,2020,677,4704,418,8.16
GOIÂNIA,saude publica,2020,208,692,112,13.93
GOIÂNIA,secao criminal,2020,74,91,40,30.53
GOIÂNIA,transito,2020,27,281,10,3.44
GOIÂNIA,turma recursal civel e criminal,2020,18069,27961,12560,31.0
GOIÂNIA,upj criminal,2020,595,407,386,48.68
GOIÂNIA,upj custodia,2020,1,1,0,0.0
GOIÂNIA,upj familia,2020,10366,10497,8109,43.58
GOIÂNIA,upj juizado especial da fazenda publica,2020,35825,8039,35258,81.43
GOIÂNIA,upj sucessoes,2020,1736,2107,1539,42.21
GUAPÓ,civel,2020,422,302,395,56.67
GUAPÓ,criminal,2020,545,1310,358,21.46
GUAPÓ,familia - interior,2020,386,428,297,40.97
GUAPÓ,fazenda publica mista,2020,310,356,282,44.2
GUAPÓ,infancia e juventude civel,2020,18,25,10,28.57
GUAPÓ,infancia e juventude infracional,2020,44,67,41,37.96
GUAPÓ,juizado especial civel,2020,279,355,208,36.94
GUAPÓ,juizado especial criminal,2020,145,341,96,21.97
GUAPÓ,juizado especial fazenda publica,2020,90,3,87,96.67
HIDROLÂNDIA,civel,2020,257,279,224,44.53
HIDROLÂNDIA,criminal,2020,264,263,218,45.32
HIDROLÂNDIA,familia - interior,2020,273,278,213,43.38
HIDROLÂNDIA,fazenda publica mista,2020,57,49,53,51.96
HIDROLÂNDIA,infancia e juventude civel,2020,25,17,20,54.05
HIDROLÂNDIA,infancia e juventude infracional,2020,37,80,34,29.82
HIDROLÂNDIA,juizado especial civel,2020,224,375,183,32.8
HIDROLÂNDIA,juizado especial criminal,2020,292,110,290,72.5
HIDROLÂNDIA,juizado especial fazenda publica,2020,10,0,10,100.0
IACIARA,civel,2020,107,95,75,44.12
IACIARA,criminal,2020,136,57,106,65.03
IACIARA,familia - interior,2020,152,155,86,35.68
IACIARA,fazenda publica mista,2020,102,99,97,49.49
IACIARA,infancia e juventude civel,2020,10,8,3,27.27
IACIARA,infancia e juventude infracional,2020,6,8,3,27.27
IACIARA,juizado especial civel,2020,135,130,93,41.7
IACIARA,juizado especial criminal,2020,26,16,23,58.97
IACIARA,juizado especial fazenda publica,2020,16,0,16,100.0
INHUMAS,civel,2020,876,706,687,49.32
INHUMAS,crimes dolosos,2020,10,34,6,15.0
INHUMAS,criminal,2020,794,603,437,42.02
INHUMAS,familia - interior,2020,561,629,370,37.04
INHUMAS,fazenda publica mista,2020,1486,416,1481,78.07
INHUMAS,infancia e juventude civel,2020,27,34,18,34.62
INHUMAS,infancia e juventude infracional,2020,39,55,34,38.2
INHUMAS,juizado criminal,2020,2,18,2,10.0
INHUMAS,juizado especial civel,2020,1251,759,1170,60.65
INHUMAS,juizado especial criminal,2020,201,148,196,56.98
INHUMAS,juizado especial fazenda publica,2020,110,0,110,100.0
IPAMERI,civel,2020,496,911,387,29.82
IPAMERI,crimes dolosos,2020,4,13,1,7.14
IPAMERI,criminal,2020,627,453,396,46.64
IPAMERI,execucao penal,2020,1,280,1,0.36
IPAMERI,familia - interior,2020,446,594,235,28.35
IPAMERI,fazenda publica mista,2020,2314,3075,439,12.49
IPAMERI,infancia e juventude civel,2020,10,15,6,28.57
IPAMERI,infancia e juventude infracional,2020,35,53,27,33.75
IPAMERI,juizado especial civel,2020,1096,747,958,56.19
IPAMERI,juizado especial criminal,2020,209,170,161,48.64
IPAMERI,juizado especial fazenda publica,2020,63,5,58,92.06
IPORÁ,civel,2020,510,681,352,34.08
IPORÁ,crimes dolosos,2020,5,10,3,23.08
IPORÁ,criminal,2020,645,622,391,38.6
IPORÁ,familia - interior,2020,511,580,309,34.76
IPORÁ,fazenda publica mista,2020,599,953,486,33.77
IPORÁ,infancia e juventude civel,2020,36,47,28,37.33
IPORÁ,infancia e juventude infracional,2020,34,26,30,53.57
IPORÁ,juizado especial civel,2020,582,741,424,36.39
IPORÁ,juizado especial criminal,2020,197,124,188,60.26
IPORÁ,juizado especial fazenda publica,2020,94,4,90,95.74
ISRAELÂNDIA,civel,2020,60,68,51,42.86
ISRAELÂNDIA,criminal,2020,171,146,73,33.33
ISRAELÂNDIA,familia - interior,2020,64,76,41,35.04
ISRAELÂNDIA,fazenda publica mista,2020,123,153,112,42.26
ISRAELÂNDIA,infancia e juventude civel,2020,5,7,0,0.0
ISRAELÂNDIA,infancia e juventude infracional,2020,13,30,10,25.0
ISRAELÂNDIA,juizado especial civel,2020,71,64,42,39.62
ISRAELÂNDIA,juizado especial criminal,2020,20,25,15,37.5
ITABERAÍ,civel,2020,499,424,398,48.42
ITABERAÍ,criminal,2020,936,546,637,53.85
ITABERAÍ,execucao penal,2020,2,227,2,0.87
ITABERAÍ,familia - interior,2020,460,523,273,34.3
ITABERAÍ,fazenda publica mista,2020,718,465,684,59.53
ITABERAÍ,infancia e juventude,2020,1,0,1,100.0
ITABERAÍ,infancia e juventude civel,2020,27,38,14,26.92
ITABERAÍ,infancia e juventude infracional,2020,90,135,61,31.12
ITABERAÍ,juizado criminal,2020,1,1,1,50.0
ITABERAÍ,juizado especial civel e criminal,2020,1786,1724,1486,46.29
ITABERAÍ,juizado especial fazenda publica,2020,41,4,37,90.24
ITAGUARU,civel,2020,28,56,19,25.33
ITAGUARU,criminal,2020,80,118,45,27.61
ITAGUARU,familia - interior,2020,84,106,43,28.86
ITAGUARU,fazenda publica mista,2020,63,101,57,36.08
ITAGUARU,infancia e juventude civel,2020,2,3,1,25.0
ITAGUARU,infancia e juventude infracional,2020,1,8,0,0.0
ITAGUARU,juizado especial civel,2020,57,68,29,29.9
ITAGUARU,juizado especial criminal,2020,65,20,61,75.31
ITAGUARU,juizado especial fazenda publica,2020,15,1,14,93.33
ITAJÁ,civel,2020,332,618,317,33.9
ITAJÁ,criminal,2020,181,160,93,36.76
ITAJÁ,execucao penal,2020,1,97,1,1.02
ITAJÁ,familia - interior,2020,124,184,96,34.29
ITAJÁ,fazenda publica mista,2020,178,207,165,44.35
ITAJÁ,infancia e juventude civel,2020,24,41,20,32.79
ITAJÁ,infancia e juventude infracional,2020,12,17,11,39.29
ITAJÁ,juizado especial civel,2020,84,177,66,27.16
ITAJÁ,juizado especial criminal,2020,53,177,51,22.37
ITAJÁ,juizado especial fazenda publica,2020,17,0,17,100.0
ITAPACI,civel,2020,282,324,228,41.3
ITAPACI,criminal,2020,215,212,157,42.55
ITAPACI,execucao penal,2020,1,137,1,0.72
ITAPACI,familia - interior,2020,323,387,213,35.5
ITAPACI,fazenda publica mista,2020,285,369,251,40.48
ITAPACI,infancia e juventude civel,2020,15,16,8,33.33
ITAPACI,infancia e juventude infracional,2020,9,18,7,28.0
ITAPACI,juizado especial civel,2020,275,450,214,32.23
ITAPACI,juizado especial criminal,2020,121,57,113,66.47
ITAPACI,juizado especial fazenda publica,2020,193,15,191,92.72
ITAPIRAPUÃ,civel,2020,171,170,138,44.81
ITAPIRAPUÃ,criminal,2020,232,148,162,52.26
ITAPIRAPUÃ,execucao penal,2020,1,90,1,1.1
ITAPIRAPUÃ,familia - interior,2020,116,119,89,42.79
ITAPIRAPUÃ,fazenda publica mista,2020,199,195,185,48.68
ITAPIRAPUÃ,infancia e juventude civel,2020,1,6,1,14.29
ITAPIRAPUÃ,infancia e juventude infracional,2020,6,10,5,33.33
ITAPIRAPUÃ,juizado especial civel,2020,246,194,207,51.62
ITAPIRAPUÃ,juizado especial criminal,2020,21,36,18,33.33
ITAPIRAPUÃ,juizado especial fazenda publica,2020,32,0,32,100.0
ITAPIRAPUÃ,reclusao,2020,1,1,1,50.0
ITAPURANGA,civel,2020,261,264,233,46.88
ITAPURANGA,criminal,2020,453,415,279,40.2
ITAPURANGA,execucao penal,2020,3,205,2,0.97
ITAPURANGA,familia - interior,2020,325,243,239,49.59
ITAPURANGA,fazenda publica mista,2020,574,1225,521,29.84
ITAPURANGA,infancia e juventude civel,2020,10,12,5,29.41
ITAPURANGA,infancia e juventude infracional,2020,22,22,20,47.62
ITAPURANGA,juizado especial civel,2020,424,459,332,41.97
ITAPURANGA,juizado especial criminal,2020,138,68,132,66.0
ITAPURANGA,juizado especial fazenda publica,2020,133,18,127,87.59
ITAUÇU,civel,2020,63,62,47,43.12
ITAUÇU,criminal,2020,78,61,58,48.74
ITAUÇU,familia - interior,2020,64,95,38,28.57
ITAUÇU,fazenda publica mista,2020,73,76,70,47.95
ITAUÇU,infancia e juventude civel,2020,3,5,2,28.57
ITAUÇU,infancia e juventude infracional,2020,2,6,2,25.0
ITAUÇU,juizado especial civel,2020,64,110,48,30.38
ITAUÇU,juizado especial criminal,2020,13,10,13,56.52
ITAUÇU,juizado especial fazenda publica,2020,8,0,8,100.0
ITUMBIARA,civel,2020,1963,2132,1596,42.81
ITUMBIARA,crimes dolosos,2020,94,108,62,36.47
ITUMBIARA,criminal,2020,1888,1634,1213,42.61
ITUMBIARA,execucao penal,2020,26,81,5,5.81
ITUMBIARA,familia - interior,2020,1384,1377,982,41.63
ITUMBIARA,fazenda publica mista,2020,1416,1459,1328,47.65
ITUMBIARA,infancia e juventude civel,2020,55,90,39,30.23
ITUMBIARA,infancia e juventude infracional,2020,158,164,116,41.43
ITUMBIARA,juizado especial civel e criminal,2020,3703,4338,1503,25.73
ITUMBIARA,juizado especial fazenda publica,2020,339,5,339,98.55
IVOLÂNDIA,civel,2020,39,35,29,45.31
IVOLÂNDIA,criminal,2020,42,13,31,70.45
IVOLÂNDIA,familia - interior,2020,39,36,27,42.86
IVOLÂNDIA,fazenda publica mista,2020,57,48,48,50.0
IVOLÂNDIA,infancia e juventude civel,2020,2,3,1,25.0
IVOLÂNDIA,juizado especial civel,2020,92,93,67,41.88
IVOLÂNDIA,juizado especial criminal,2020,17,8,15,65.22
IVOLÂNDIA,juizado especial fazenda publica,2020,3,0,3,100.0
JANDAIA,civel,2020,347,308,295,48.92
JANDAIA,criminal,2020,339,333,235,41.37
JANDAIA,execucao penal,2020,1,232,1,0.43
JANDAIA,familia - interior,2020,205,265,125,32.05
JANDAIA,fazenda publica mista,2020,283,235,271,53.56
JANDAIA,infancia e juventude civel,2020,6,11,4,26.67
JANDAIA,infancia e juventude infracional,2020,19,23,18,43.9
JANDAIA,juizado especial civel,2020,880,669,687,50.66
JANDAIA,juizado especial criminal,2020,111,135,93,40.79
JANDAIA,juizado especial fazenda publica,2020,8,0,8,100.0
JARAGUÁ,civel,2020,398,467,330,41.41
JARAGUÁ,criminal,2020,865,1126,618,35.44
JARAGUÁ,familia,2020,1,1,0,0.0
JARAGUÁ,familia - interior,2020,488,376,367,49.39
JARAGUÁ,fazenda publica mista,2020,528,690,485,41.28
JARAGUÁ,infancia e juventude civel,2020,33,46,24,34.29
JARAGUÁ,infancia e juventude infracional,2020,51,105,44,29.53
JARAGUÁ,juizado especial civel,2020,894,791,515,39.43
JARAGUÁ,juizado especial criminal,2020,437,715,358,33.36
JARAGUÁ,juizado especial fazenda publica,2020,30,1,29,96.67
JATAÍ,civel,2020,2265,2778,1955,41.31
JATAÍ,crimes dolosos,2020,31,58,28,32.56
JATAÍ,criminal,2020,1274,710,980,57.99
JATAÍ,execucao penal,2020,17,112,6,5.08
JATAÍ,familia - interior,2020,1079,1905,676,26.19
JATAÍ,fazenda publica mista,2020,672,961,617,39.1
JATAÍ,infancia e juventude civel,2020,72,189,52,21.58
JATAÍ,infancia e juventude infracional,2020,189,226,175,43.64
JATAÍ,juizado de violencia domestica,2020,973,614,815,57.03
JATAÍ,juizado especial civel e criminal,2020,3801,4379,1921,30.49
JATAÍ,juizado especial fazenda publica,2020,97,6,91,93.81
JOVIÂNIA,civel,2020,101,110,66,37.5
JOVIÂNIA,criminal,2020,133,198,77,28.0
JOVIÂNIA,familia - interior,2020,126,150,57,27.54
JOVIÂNIA,fazenda publica mista,2020,89,168,69,29.11
JOVIÂNIA,infancia e juventude civel,2020,2,0,2,100.0
JOVIÂNIA,infancia e juventude infracional,2020,12,21,5,19.23
JOVIÂNIA,juizado especial civel,2020,52,79,28,26.17
JOVIÂNIA,juizado especial criminal,2020,51,67,31,31.63
JOVIÂNIA,juizado especial fazenda publica,2020,13,0,13,100.0
JUSSARA,civel,2020,299,389,222,36.33
JUSSARA,criminal,2020,476,409,287,41.24
JUSSARA,familia - interior,2020,305,318,208,39.54
JUSSARA,fazenda publica mista,2020,390,777,304,28.12
JUSSARA,infancia e juventude civel,2020,17,21,13,38.24
JUSSARA,infancia e juventude infracional,2020,23,26,21,44.68
JUSSARA,juizado especial civel,2020,888,1041,756,42.07
JUSSARA,juizado especial criminal,2020,121,231,98,29.79
JUSSARA,juizado especial fazenda publica,2020,33,1,32,96.97
LEOPOLDO DE BULHÕES,civel,2020,152,166,125,42.96
LEOPOLDO DE BULHÕES,criminal,2020,245,169,155,47.84
LEOPOLDO DE BULHÕES,execucao penal,2020,1,57,1,1.72
LEOPOLDO DE BULHÕES,familia - interior,2020,157,173,113,39.51
LEOPOLDO DE BULHÕES,fazenda publica mista,2020,54,147,35,19.23
LEOPOLDO DE BULHÕES,infancia e juventude civel,2020,11,14,3,17.65
LEOPOLDO DE BULHÕES,infancia e juventude infracional,2020,13,5,13,72.22
LEOPOLDO DE BULHÕES,juizado especial civel,2020,98,51,70,57.85
LEOPOLDO DE BULHÕES,juizado especial criminal,2020,134,38,130,77.38
LEOPOLDO DE BULHÕES,juizado especial fazenda publica,2020,10,0,10,100.0
LUZIÂNIA,civel,2020,1728,2021,1491,42.45
LUZIÂNIA,crimes dolosos,2020,43,316,31,8.93
LUZIÂNIA,criminal,2020,1219,1112,890,44.46
LUZIÂNIA,execucao penal,2020,5,398,0,0.0
LUZIÂNIA,familia - interior,2020,1477,1667,1048,38.6
LUZIÂNIA,fazenda publica mista,2020,932,698,872,55.54
LUZIÂNIA,infancia e juventude civel,2020,255,246,191,43.71
LUZIÂNIA,infancia e juventude infracional,2020,267,611,195,24.19
LUZIÂNIA,juizado de violencia domestica,2020,1505,442,1084,71.04
LUZIÂNIA,juizado especial civel,2020,1904,2272,828,26.71
LUZIÂNIA,juizado especial criminal,2020,1837,900,1464,61.93
LUZIÂNIA,juizado especial fazenda publica,2020,188,54,135,71.43
LUZIÂNIA,maria da penha - criminal,2020,276,1208,21,1.71
LUZIÂNIA,precatoria,2020,485,663,12,1.78
MARA ROSA,civel,2020,112,161,93,36.61
MARA ROSA,criminal,2020,248,262,144,35.47
MARA ROSA,familia - interior,2020,161,206,100,32.68
MARA ROSA,fazenda publica mista,2020,88,470,49,9.44
MARA ROSA,infancia e juventude civel,2020,6,7,4,36.36
MARA ROSA,infancia e juventude infracional,2020,5,11,3,21.43
MARA ROSA,juizado especial civel,2020,233,245,227,48.09
MARA ROSA,juizado especial criminal,2020,78,722,59,7.55
MARA ROSA,juizado especial fazenda publica,2020,19,0,19,100.0
MAURILÂNDIA,civel,2020,298,453,207,31.36
MAURILÂNDIA,criminal,2020,288,287,215,42.83
MAURILÂNDIA,familia - interior,2020,275,312,174,35.8
MAURILÂNDIA,fazenda publica mista,2020,327,902,282,23.82
MAURILÂNDIA,infancia e juventude civel,2020,5,8,4,33.33
MAURILÂNDIA,infancia e juventude infracional,2020,17,20,13,39.39
MAURILÂNDIA,juizado especial civel,2020,486,413,354,46.15
MAURILÂNDIA,juizado especial criminal,2020,134,84,115,57.79
MAURILÂNDIA,juizado especial fazenda publica,2020,8,0,8,100.0
MINAÇU,civel,2020,401,424,368,46.46
MINAÇU,criminal,2020,435,349,306,46.72
MINAÇU,execucao penal,2020,2,210,2,0.94
MINAÇU,familia - interior,2020,263,353,146,29.26
MINAÇU,fazenda publica mista,2020,1137,824,1120,57.61
MINAÇU,infancia e juventude civel,2020,13,49,5,9.26
MINAÇU,infancia e juventude infracional,2020,25,41,14,25.45
MINAÇU,juizado especial civel,2020,438,684,258,27.39
MINAÇU,juizado especial criminal,2020,65,264,50,15.92
MINAÇU,juizado especial fazenda publica,2020,52,0,52,100.0
MINEIROS,civel,2020,974,853,910,51.62
MINEIROS,criminal,2020,1551,638,1368,68.2
MINEIROS,familia - interior,2020,768,715,648,47.54
MINEIROS,fazenda publica mista,2020,706,714,663,48.15
MINEIROS,infancia e juventude civel,2020,100,157,82,34.31
MINEIROS,infancia e juventude infracional,2020,83,119,64,34.97
MINEIROS,juizado especial civel,2020,1450,1172,1117,48.8
MINEIROS,juizado especial criminal,2020,577,319,427,57.24
MINEIROS,juizado especial fazenda publica,2020,63,5,59,92.19
MONTES CLAROS DE GOIÁS,civel,2020,79,93,69,42.59
MONTES CLAROS DE GOIÁS,criminal,2020,159,240,118,32.96
MONTES CLAROS DE GOIÁS,execucao penal,2020,1,71,0,0.0
MONTES CLAROS DE GOIÁS,familia - interior,2020,131,142,70,33.02
MONTES CLAROS DE GOIÁS,fazenda publica mista,2020,101,293,86,22.69
MONTES CLAROS DE GOIÁS,infancia e juventude civel,2020,6,9,4,30.77
MONTES CLAROS DE GOIÁS,infancia e juventude infracional,2020,7,9,6,40.0
MONTES CLAROS DE GOIÁS,juizado especial civel,2020,126,372,72,16.22
MONTES CLAROS DE GOIÁS,juizado especial criminal,2020,33,55,31,36.05
MONTES CLAROS DE GOIÁS,juizado especial fazenda publica,2020,9,0,9,100.0
MONTIVIDIU,civel,2020,121,196,105,34.88
MONTIVIDIU,criminal,2020,164,91,153,62.7
MONTIVIDIU,familia - interior,2020,133,173,92,34.72
MONTIVIDIU,fazenda publica mista,2020,52,105,52,33.12
MONTIVIDIU,infancia e juventude civel,2020,11,9,8,47.06
MONTIVIDIU,infancia e juventude infracional,2020,14,15,10,40.0
MONTIVIDIU,juizado especial civel,2020,108,117,84,41.79
MONTIVIDIU,juizado especial criminal,2020,64,8,64,88.89
MONTIVIDIU,juizado especial fazenda publica,2020,9,1,8,88.89
MORRINHOS,civel,2020,493,554,402,42.05
MORRINHOS,criminal,2020,885,1188,440,27.03
MORRINHOS,execucao penal,2020,2,669,0,0.0
MORRINHOS,familia - interior,2020,728,691,452,39.55
MORRINHOS,fazenda publica mista,2020,341,785,298,27.52
MORRINHOS,infancia e juventude civel,2020,40,36,25,40.98
MORRINHOS,infancia e juventude infracional,2020,77,74,66,47.14
MORRINHOS,juizado especial civel,2020,801,911,430,32.07
MORRINHOS,juizado especial criminal,2020,294,371,200,35.03
MORRINHOS,juizado especial fazenda publica,2020,56,0,56,100.0
MOSSÂMEDES,civel,2020,67,89,45,33.58
MOSSÂMEDES,criminal,2020,84,88,41,31.78
MOSSÂMEDES,familia - interior,2020,93,76,67,46.85
MOSSÂMEDES,fazenda publica mista,2020,187,177,165,48.25
MOSSÂMEDES,infancia e juventude civel,2020,6,4,3,42.86
MOSSÂMEDES,infancia e juventude infracional,2020,6,13,2,13.33
MOSSÂMEDES,juizado especial civel,2020,209,209,108,34.07
MOSSÂMEDES,juizado especial criminal,2020,5,25,3,10.71
MOSSÂMEDES,juizado especial fazenda publica,2020,7,5,7,58.33
MOZARLÂNDIA,civel,2020,158,165,141,46.08
MOZARLÂNDIA,crimes dolosos,2020,1,4,1,20.0
MOZARLÂNDIA,criminal,2020,370,316,309,49.44
MOZARLÂNDIA,execucao penal,2020,1,134,1,0.74
MOZARLÂNDIA,familia - interior,2020,234,294,175,37.31
MOZARLÂNDIA,fazenda publica mista,2020,386,618,357,36.62
MOZARLÂNDIA,infancia e juventude civel,2020,8,15,4,21.05
MOZARLÂNDIA,infancia e juventude infracional,2020,26,34,26,43.33
MOZARLÂNDIA,juizado especial civel,2020,298,285,263,47.99
MOZARLÂNDIA,juizado especial criminal,2020,139,93,130,58.3
MOZARLÂNDIA,juizado especial fazenda publica,2020,23,0,23,100.0
NAZÁRIO,civel,2020,169,74,166,69.17
NAZÁRIO,criminal,2020,199,112,164,59.42
NAZÁRIO,familia - interior,2020,211,153,167,52.19
NAZÁRIO,fazenda publica mista,2020,173,337,154,31.36
NAZÁRIO,infancia e juventude civel,2020,3,6,3,33.33
NAZÁRIO,infancia e juventude infracional,2020,14,11,12,52.17
NAZÁRIO,juizado especial civel,2020,216,222,198,47.14
NAZÁRIO,juizado especial criminal,2020,91,65,71,52.21
NAZÁRIO,juizado especial fazenda publica,2020,56,0,56,100.0
NERÓPOLIS,civel,2020,304,391,259,39.85
NERÓPOLIS,crimes dolosos,2020,9,21,5,19.23
NERÓPOLIS,criminal,2020,376,330,229,40.97
NERÓPOLIS,execucao penal,2020,1,6,1,14.29
NERÓPOLIS,familia - interior,2020,416,623,338,35.17
NERÓPOLIS,fazenda publica mista,2020,164,505,127,20.09
NERÓPOLIS,infancia e juventude civel,2020,18,23,14,37.84
NERÓPOLIS,infancia e juventude infracional,2020,28,36,27,42.86
NERÓPOLIS,juizado especial civel,2020,382,346,351,50.36
NERÓPOLIS,juizado especial criminal,2020,280,162,236,59.3
NERÓPOLIS,juizado especial fazenda publica,2020,52,0,52,100.0
NIQUELÂNDIA,civel,2020,602,611,442,41.98
NIQUELÂNDIA,criminal,2020,450,501,331,39.78
NIQUELÂNDIA,execucao penal,2020,1,423,1,0.24
NIQUELÂNDIA,familia - interior,2020,395,357,272,43.24
NIQUELÂNDIA,fazenda publica mista,2020,827,805,758,48.5
NIQUELÂNDIA,infancia e juventude civel,2020,28,29,23,44.23
NIQUELÂNDIA,infancia e juventude infracional,2020,53,63,46,42.2
NIQUELÂNDIA,juizado especial civel,2020,540,923,409,30.71
NIQUELÂNDIA,juizado especial criminal,2020,143,87,135,60.81
NIQUELÂNDIA,juizado especial fazenda publica,2020,50,0,50,100.0
NOVA CRIXÁS,civel,2020,178,248,130,34.39
NOVA CRIXÁS,criminal,2020,326,395,208,34.49
NOVA CRIXÁS,familia - interior,2020,205,274,108,28.27
NOVA CRIXÁS,fazenda publica mista,2020,669,1156,569,32.99
NOVA CRIXÁS,infancia e juventude civel,2020,7,11,2,15.38
NOVA CRIXÁS,infancia e juventude infracional,2020,7,12,6,33.33
NOVA CRIXÁS,juizado especial civel,2020,142,173,88,33.72
NOVA CRIXÁS,juizado especial criminal,2020,111,116,52,30.95
NOVA CRIXÁS,juizado especial fazenda publica,2020,24,2,22,91.67
NOVO GAMA,civel,2020,476,461,431,48.32
NOVO GAMA,criminal,2020,1072,640,861,57.36
NOVO GAMA,execucao penal,2020,2,60,2,3.23
NOVO GAMA,familia - interior,2020,504,474,378,44.37
NOVO GAMA,fazenda publica mista,2020,205,277,172,38.31
NOVO GAMA,infancia e juventude civel,2020,19,29,14,32.56
NOVO GAMA,infancia e juventude infracional,2020,95,170,71,29.46
NOVO GAMA,juizado especial civel,2020,473,650,356,35.39
NOVO GAMA,juizado especial criminal,2020,253,125,216,63.34
NOVO GAMA,juizado especial fazenda publica,2020,15,1,14,93.33
ORIZONA,civel,2020,203,183,174,48.74
ORIZONA,criminal,2020,118,126,70,35.71
ORIZONA,familia - interior,2020,143,174,83,32.3
ORIZONA,fazenda publica mista,2020,109,96,98,50.52
ORIZONA,infancia e juventude civel,2020,13,13,10,43.48
ORIZONA,infancia e juventude infracional,2020,20,19,17,47.22
ORIZONA,juizado especial civel,2020,277,250,222,47.03
ORIZONA,juizado especial criminal,2020,53,23,51,68.92
ORIZONA,juizado especial fazenda publica,2020,10,0,10,100.0
PADRE BERNARDO,civel,2020,206,201,148,42.41
PADRE BERNARDO,criminal,2020,661,428,529,55.28
PADRE BERNARDO,execucao penal,2020,1,341,0,0.0
