comarca,nome_area_acao,ano_ref,Distribuidos_ano,Baixados_ano,Pendentes_ano,Taxa_Cong_anual (%)
GOIANÁPOLIS,juizado especial civel,2025,239,238,180,43.06
GOIANÁPOLIS,juizado especial criminal,2025,54,116,39,25.16
GOIANÁPOLIS,juizado especial fazenda publica,2025,65,132,60,31.25
GOIANÉSIA,civel,2025,2102,1568,1770,53.03
GOIANÉSIA,criminal,2025,1696,2642,748,22.06
GOIANÉSIA,execucao penal,2025,491,293,422,59.02
GOIANÉSIA,familia - interior,2025,1024,1213,649,34.85
GOIANÉSIA,fazenda publica mista,2025,1960,2215,1785,44.62
GOIANÉSIA,fazenda publica mista  execucao fiscal,2025,34,1114,25,2.19
GOIANÉSIA,infancia e juventude civel,2025,84,167,55,24.77
GOIANÉSIA,infancia e juventude infracional,2025,71,104,55,34.59
GOIANÉSIA,juizado especial civel,2025,1564,1733,1110,39.04
GOIANÉSIA,juizado especial criminal,2025,172,381,153,28.65
GOIANÉSIA,juizado especial fazenda publica,2025,442,343,423,55.22
GOIANÉSIA,preprocessual,2025,5,25,0,0.0
GOIATUBA,civel,2025,1058,1019,823,44.68
GOIATUBA,criminal,2025,572,697,348,33.3
GOIATUBA,execucao penal,2025,159,159,128,44.6
GOIATUBA,familia - interior,2025,544,754,311,29.2
GOIATUBA,fazenda publica mista,2025,152,625,106,14.5
GOIATUBA,infancia e juventude civel,2025,21,18,12,40.0
GOIATUBA,infancia e juventude infracional,2025,29,46,17,26.98
GOIATUBA,juizado especial civel,2025,1046,1515,701,31.63
GOIATUBA,juizado especial criminal,2025,129,164,66,28.7
GOIATUBA,juizado especial fazenda publica,2025,128,132,120,47.62
GOIÁS,civel,2025,519,439,409,48.23
GOIÁS,criminal,2025,494,820,315,27.75
GOIÁS,execucao penal,2025,216,127,191,60.06
GOIÁS,familia - interior,2025,354,500,234,31.88
GOIÁS,fazenda publica mista,2025,803,1661,619,27.15
GOIÁS,infancia e juventude civel,2025,27,25,16,39.02
GOIÁS,infancia e juventude infracional,2025,56,100,38,27.54
GOIÁS,juizado especial civel,2025,522,695,338,32.72
GOIÁS,juizado especial criminal,2025,100,174,73,29.55
GOIÁS,juizado especial fazenda publica,2025,225,284,172,37.72
GOIÁS,preprocessual,2025,603,445,240,35.04
GOIÂNIA,auditoria militar civel,2025,20,20,20,50.0
GOIÂNIA,auditoria militar criminal,2025,516,831,313,27.36
GOIÂNIA,civel,2025,6071,8072,4821,37.39
GOIÂNIA,execucao penal,2025,6580,5950,5384,47.5
GOIÂNIA,fazenda publica estadual,2025,2588,4027,1970,32.85
GOIÂNIA,fazenda publica municipal - execucao fiscal,2025,437,135,437,76.4
GOIÂNIA,infancia e juventude civel,2025,1526,2795,1000,26.35
GOIÂNIA,infancia e juventude infracional,2025,1080,1155,383,24.9
GOIÂNIA,preprocessual,2025,9642,9243,1274,12.11
GOIÂNIA,upj civel,2025,53471,56949,40915,41.81
GOIÂNIA,upj criminal,2025,12059,17429,5441,23.79
GOIÂNIA,upj de cumprimento de sentenca civel,2025,1345,3,1345,99.78
GOIÂNIA,upj de violencia domestica,2025,8869,13319,2805,17.4
GOIÂNIA,upj dos juizados especiais civeis,2025,51983,58100,23425,28.73
GOIÂNIA,upj familia,2025,16418,20805,9592,31.56
GOIÂNIA,upj fazenda publica estadual,2025,11756,9567,10530,52.4
GOIÂNIA,upj fazenda publica estadual - execucao fiscal,2025,1012,4051,923,18.56
GOIÂNIA,upj fazenda publica municipal,2025,3437,3285,2772,45.77
GOIÂNIA,upj fazenda publica municipal - execucao fiscal,2025,5220,27408,4717,14.68
GOIÂNIA,upj juizado especial criminal,2025,8693,10297,1718,14.3
GOIÂNIA,upj juizado especial da fazenda publica,2025,23547,32825,18222,35.7
GOIÂNIA,upj sucessoes,2025,2201,3400,1806,34.69
GOIÂNIA,upj turma recursal,2025,34215,38483,8614,18.29
GOIÂNIA,upj varas das garantias,2025,6054,5108,4240,45.36
GUAPÓ,civel,2025,2068,1860,1174,38.69
GUAPÓ,criminal,2025,877,911,430,32.07
GUAPÓ,execucao penal,2025,149,120,128,51.61
GUAPÓ,familia - interior,2025,543,549,399,42.09
GUAPÓ,fazenda publica mista,2025,202,360,133,26.98
GUAPÓ,infancia e juventude civel,2025,35,39,25,39.06
GUAPÓ,infancia e juventude infracional,2025,21,34,13,27.66
GUAPÓ,juizado especial civel,2025,611,535,496,48.11
GUAPÓ,juizado especial criminal,2025,615,350,399,53.27
GUAPÓ,juizado especial fazenda publica,2025,119,178,100,35.97
HIDROLÂNDIA,civel,2025,679,601,561,48.28
HIDROLÂNDIA,criminal,2025,537,779,287,26.92
HIDROLÂNDIA,execucao penal,2025,192,77,170,68.83
HIDROLÂNDIA,familia - interior,2025,417,580,257,30.7
HIDROLÂNDIA,fazenda publica mista,2025,127,360,94,20.7
HIDROLÂNDIA,infancia e juventude civel,2025,38,28,23,45.1
HIDROLÂNDIA,infancia e juventude infracional,2025,39,37,27,42.19
HIDROLÂNDIA,juizado especial civel,2025,491,548,314,36.43
HIDROLÂNDIA,juizado especial criminal,2025,216,254,152,37.44
HIDROLÂNDIA,juizado especial fazenda publica,2025,94,135,78,36.62
IACIARA,civel,2025,174,121,150,55.35
IACIARA,criminal,2025,298,339,132,28.03
IACIARA,execucao penal,2025,34,21,34,61.82
IACIARA,familia - interior,2025,99,88,79,47.31
IACIARA,fazenda publica mista,2025,181,226,166,42.35
IACIARA,infancia e juventude civel,2025,4,1,4,80.0
IACIARA,infancia e juventude infracional,2025,19,21,12,36.36
IACIARA,juizado especial civel,2025,105,114,74,39.36
IACIARA,juizado especial criminal,2025,57,54,38,41.3
IACIARA,juizado especial fazenda publica,2025,30,31,29,48.33
INHUMAS,civel,2025,1289,1578,991,38.58
INHUMAS,criminal,2025,943,1090,598,35.43
INHUMAS,execucao penal,2025,205,139,197,58.63
INHUMAS,familia - interior,2025,762,940,386,29.11
INHUMAS,fazenda publica mista,2025,516,944,283,23.06
INHUMAS,infancia e juventude civel,2025,51,61,40,39.6
INHUMAS,infancia e juventude infracional,2025,71,62,43,40.95
INHUMAS,juizado especial civel,2025,1301,1400,897,39.05
INHUMAS,juizado especial criminal,2025,279,234,188,44.55
INHUMAS,juizado especial fazenda publica,2025,180,431,114,20.92
IPAMERI,civel,2025,677,782,439,35.95
IPAMERI,criminal,2025,587,711,249,25.94
IPAMERI,execucao penal,2025,163,167,133,44.33
IPAMERI,familia - interior,2025,493,641,201,23.87
IPAMERI,fazenda publica mista,2025,430,652,322,33.06
IPAMERI,infancia e juventude civel,2025,29,39,3,7.14
IPAMERI,infancia e juventude infracional,2025,27,30,3,9.09
IPAMERI,juizado especial civel,2025,1223,1895,493,20.64
IPAMERI,juizado especial criminal,2025,174,246,76,23.6
IPAMERI,juizado especial fazenda publica,2025,63,167,45,21.23
IPORÁ,civel,2025,995,787,768,49.39
IPORÁ,criminal,2025,1140,1489,649,30.36
IPORÁ,execucao penal,2025,210,402,129,24.29
IPORÁ,familia - interior,2025,530,593,405,40.58
IPORÁ,fazenda publica mista,2025,1266,1749,1132,39.29
IPORÁ,infancia e juventude civel,2025,44,50,30,37.5
IPORÁ,infancia e juventude infracional,2025,34,40,31,43.66
IPORÁ,juizado especial civel,2025,945,1188,455,27.69
IPORÁ,juizado especial criminal,2025,114,208,48,18.75
IPORÁ,juizado especial fazenda publica,2025,223,284,203,41.68
ITABERAÍ,civel,2025,1283,1136,998,46.77
ITABERAÍ,criminal,2025,796,945,527,35.8
ITABERAÍ,execucao penal,2025,185,184,161,46.67
ITABERAÍ,familia - interior,2025,399,575,241,29.53
ITABERAÍ,fazenda publica mista,2025,723,1130,626,35.65
ITABERAÍ,infancia e juventude civel,2025,66,52,42,44.68
ITABERAÍ,infancia e juventude infracional,2025,125,95,83,46.63
ITABERAÍ,juizado especial civel,2025,1005,1144,710,38.3
ITABERAÍ,juizado especial criminal,2025,105,189,42,18.18
ITABERAÍ,juizado especial fazenda publica,2025,107,220,80,26.67
ITAJÁ,civel,2025,128,245,108,30.59
ITAJÁ,criminal,2025,351,384,172,30.94
ITAJÁ,execucao penal,2025,45,15,43,74.14
ITAJÁ,familia - interior,2025,165,206,126,37.95
ITAJÁ,fazenda publica mista,2025,173,389,145,27.15
ITAJÁ,infancia e juventude civel,2025,7,13,6,31.58
ITAJÁ,infancia e juventude infracional,2025,15,9,14,60.87
ITAJÁ,juizado especial civel,2025,202,148,172,53.75
ITAJÁ,juizado especial criminal,2025,78,83,51,38.06
ITAJÁ,juizado especial fazenda publica,2025,29,37,23,38.33
ITAPACI,civel,2025,653,1075,487,31.18
ITAPACI,criminal,2025,299,417,124,22.92
ITAPACI,execucao penal,2025,75,57,69,54.76
ITAPACI,familia - interior,2025,324,479,213,30.78
ITAPACI,fazenda publica mista,2025,836,1240,737,37.28
ITAPACI,infancia e juventude civel,2025,17,16,11,40.74
ITAPACI,infancia e juventude infracional,2025,8,13,5,27.78
ITAPACI,juizado especial civel,2025,516,413,409,49.76
ITAPACI,juizado especial criminal,2025,52,77,36,31.86
ITAPACI,juizado especial fazenda publica,2025,128,291,117,28.68
ITAPIRAPUÃ,civel,2025,284,282,235,45.45
ITAPIRAPUÃ,criminal,2025,235,285,164,36.53
ITAPIRAPUÃ,execucao penal,2025,21,29,21,42.0
ITAPIRAPUÃ,familia - interior,2025,136,210,87,29.29
ITAPIRAPUÃ,fazenda publica mista,2025,288,501,282,36.02
ITAPIRAPUÃ,infancia e juventude civel,2025,8,4,8,66.67
ITAPIRAPUÃ,infancia e juventude infracional,2025,15,24,13,35.14
ITAPIRAPUÃ,juizado especial civel,2025,190,210,156,42.62
ITAPIRAPUÃ,juizado especial criminal,2025,38,50,31,38.27
ITAPIRAPUÃ,juizado especial fazenda publica,2025,71,92,66,41.77
ITAPURANGA,civel,2025,634,588,431,42.3
ITAPURANGA,criminal,2025,647,645,477,42.51
ITAPURANGA,execucao penal,2025,165,104,138,57.02
ITAPURANGA,familia - interior,2025,400,429,239,35.78
ITAPURANGA,fazenda publica mista,2025,1273,1585,1124,41.49
ITAPURANGA,infancia e juventude civel,2025,10,9,6,40.0
ITAPURANGA,infancia e juventude infracional,2025,74,72,49,40.5
ITAPURANGA,juizado especial civel,2025,649,825,336,28.94
ITAPURANGA,juizado especial criminal,2025,206,292,158,35.11
ITAPURANGA,juizado especial fazenda publica,2025,295,474,270,36.29
ITAUÇU,civel,2025,92,127,82,39.23
ITAUÇU,criminal,2025,127,153,62,28.84
ITAUÇU,execucao penal,2025,19,12,18,60.0
ITAUÇU,familia - interior,2025,89,138,67,32.68
ITAUÇU,fazenda publica mista,2025,208,242,193,44.37
ITAUÇU,infancia e juventude civel,2025,1,4,1,20.0
ITAUÇU,infancia e juventude infracional,2025,6,4,5,55.56
ITAUÇU,juizado especial civel,2025,68,61,62,50.41
ITAUÇU,juizado especial criminal,2025,17,20,17,45.95
ITAUÇU,juizado especial fazenda publica,2025,38,102,35,25.55
ITUMBIARA,civel,2025,3345,3474,2532,42.16
ITUMBIARA,criminal,2025,2656,3037,1400,31.55
ITUMBIARA,execucao penal,2025,722,518,608,54.0
ITUMBIARA,familia - interior,2025,1733,2420,793,24.68
ITUMBIARA,fazenda publica mista,2025,554,3218,437,11.96
ITUMBIARA,infancia e juventude civel,2025,111,131,60,31.41
ITUMBIARA,infancia e juventude infracional,2025,183,247,82,24.92
ITUMBIARA,juizado especial civel e criminal,2025,4813,5517,1847,25.08
ITUMBIARA,juizado especial fazenda publica,2025,983,1345,814,37.7
ITUMBIARA,preprocessual,2025,620,547,182,24.97
JANDAIA,civel,2025,585,501,473,48.56
JANDAIA,criminal,2025,428,523,243,31.72
JANDAIA,execucao penal,2025,71,85,69,44.81
JANDAIA,familia - interior,2025,186,232,125,35.01
JANDAIA,fazenda publica mista,2025,337,737,296,28.65
JANDAIA,infancia e juventude civel,2025,12,6,9,60.0
JANDAIA,infancia e juventude infracional,2025,25,31,12,27.91
JANDAIA,juizado especial civel,2025,700,757,378,33.3
JANDAIA,juizado especial criminal,2025,76,96,57,37.25
JANDAIA,juizado especial fazenda publica,2025,16,50,13,20.63
JANDAIA,preprocessual,2025,590,529,89,14.4
JARAGUÁ,civel,2025,599,642,450,41.21
JARAGUÁ,criminal,2025,891,1468,438,22.98
JARAGUÁ,execucao penal,2025,286,191,239,55.58
JARAGUÁ,familia - interior,2025,609,732,253,25.69
JARAGUÁ,fazenda publica mista,2025,649,1187,505,29.85
JARAGUÁ,infancia e juventude civel,2025,28,36,12,25.0
JARAGUÁ,infancia e juventude infracional,2025,65,67,34,33.66
JARAGUÁ,juizado especial civel,2025,775,983,387,28.25
JARAGUÁ,juizado especial criminal,2025,158,218,90,29.22
JARAGUÁ,juizado especial fazenda publica,2025,192,250,154,38.12
JATAÍ,civel,2025,2718,2482,2184,46.81
JATAÍ,criminal,2025,1299,1606,739,31.51
JATAÍ,execucao penal,2025,869,345,757,68.69
JATAÍ,familia - interior,2025,1459,1925,732,27.55
JATAÍ,fazenda publica mista,2025,1034,1868,782,29.51
JATAÍ,infancia e juventude civel,2025,129,164,92,35.94
JATAÍ,infancia e juventude infracional,2025,117,131,79,37.62
JATAÍ,juizado de violencia domestica,2025,1253,1293,872,40.28
JATAÍ,juizado especial civel,2025,3249,3142,1731,35.52
JATAÍ,juizado especial criminal,2025,508,630,211,25.09
JATAÍ,juizado especial fazenda publica,2025,649,571,569,49.91
JATAÍ,preprocessual,2025,2693,2528,724,22.26
JOVIÂNIA,civel,2025,167,177,117,39.8
JOVIÂNIA,criminal,2025,86,117,55,31.98
JOVIÂNIA,execucao penal,2025,21,23,21,47.73
JOVIÂNIA,familia - interior,2025,108,145,60,29.27
JOVIÂNIA,fazenda publica mista,2025,156,231,136,37.06
JOVIÂNIA,infancia e juventude civel,2025,7,6,5,45.45
JOVIÂNIA,infancia e juventude infracional,2025,11,13,5,27.78
JOVIÂNIA,juizado especial civel,2025,96,86,58,40.28
JOVIÂNIA,juizado especial criminal,2025,39,32,29,47.54
JOVIÂNIA,juizado especial fazenda publica,2025,17,16,14,46.67
JUSSARA,civel,2025,540,581,399,40.71
JUSSARA,criminal,2025,486,884,253,22.25
JUSSARA,execucao penal,2025,168,101,155,60.55
JUSSARA,familia - interior,2025,353,419,225,34.94
JUSSARA,fazenda publica mista,2025,665,1126,530,32.0
JUSSARA,infancia e juventude civel,2025,24,24,13,35.14
JUSSARA,infancia e juventude infracional,2025,32,29,17,36.96
JUSSARA,juizado especial civel,2025,644,809,402,33.2
JUSSARA,juizado especial criminal,2025,105,135,49,26.63
JUSSARA,juizado especial fazenda publica,2025,132,297,92,23.65
LEOPOLDO DE BULHÕES,civel,2025,310,388,225,36.7
LEOPOLDO DE BULHÕES,criminal,2025,270,315,172,35.32
LEOPOLDO DE BULHÕES,execucao penal,2025,102,43,97,69.29
LEOPOLDO DE BULHÕES,familia - interior,2025,258,305,154,33.55
LEOPOLDO DE BULHÕES,fazenda publica mista,2025,55,214,40,15.75
LEOPOLDO DE BULHÕES,infancia e juventude civel,2025,9,13,4,23.53
LEOPOLDO DE BULHÕES,infancia e juventude infracional,2025,10,12,6,33.33
LEOPOLDO DE BULHÕES,juizado especial civel,2025,154,204,83,28.92
LEOPOLDO DE BULHÕES,juizado especial criminal,2025,61,68,50,42.37
LEOPOLDO DE BULHÕES,juizado especial fazenda publica,2025,23,24,20,45.45
LUZIÂNIA,civel,2025,3922,3401,3329,49.47
LUZIÂNIA,criminal,2025,1746,2257,834,26.98
LUZIÂNIA,execucao penal,2025,788,479,739,60.67
LUZIÂNIA,fazenda publica mista,2025,892,4168,735,14.99
LUZIÂNIA,infancia e juventude civel,2025,606,821,387,32.04
LUZIÂNIA,infancia e juventude infracional,2025,162,211,91,30.13
LUZIÂNIA,juizado de violencia domestica,2025,1823,2148,946,30.58
LUZIÂNIA,juizado especial civel,2025,3874,3558,2374,40.02
LUZIÂNIA,juizado especial criminal,2025,1005,1117,397,26.22
LUZIÂNIA,juizado especial fazenda publica,2025,210,533,172,24.4
LUZIÂNIA,preprocessual,2025,554,648,170,20.78
LUZIÂNIA,upj familia interior,2025,2555,2474,1517,38.01
MARA ROSA,civel,2025,254,214,215,50.12
MARA ROSA,criminal,2025,266,320,156,32.77
MARA ROSA,execucao penal,2025,57,41,54,56.84
MARA ROSA,familia - interior,2025,137,242,76,23.9
MARA ROSA,fazenda publica mista,2025,53,287,28,8.89
MARA ROSA,infancia e juventude civel,2025,14,12,6,33.33
MARA ROSA,infancia e juventude infracional,2025,36,19,29,60.42
MARA ROSA,juizado especial civel,2025,356,372,242,39.41
MARA ROSA,juizado especial criminal,2025,57,77,35,31.25
MARA ROSA,juizado especial fazenda publica,2025,19,44,16,26.67
MAURILÂNDIA,civel,2025,297,432,202,31.86
MAURILÂNDIA,criminal,2025,328,358,204,36.3
MAURILÂNDIA,execucao penal,2025,68,63,63,50.0
MAURILÂNDIA,familia - interior,2025,204,274,118,30.1
MAURILÂNDIA,fazenda publica mista,2025,384,600,320,34.78
MAURILÂNDIA,infancia e juventude civel,2025,17,26,12,31.58
MAURILÂNDIA,infancia e juventude infracional,2025,17,17,11,39.29
MAURILÂNDIA,juizado especial civel,2025,363,490,214,30.4
MAURILÂNDIA,juizado especial criminal,2025,105,84,75,47.17
MAURILÂNDIA,juizado especial fazenda publica,2025,55,211,46,17.9
MINAÇU,civel,2025,483,743,362,32.76
MINAÇU,criminal,2025,492,648,303,31.86
MINAÇU,execucao penal,2025,200,38,190,83.33
MINAÇU,familia - interior,2025,345,371,243,39.58
MINAÇU,fazenda publica mista,2025,1173,1584,982,38.27
MINAÇU,fazenda publica mista  execucao fiscal,2025,11,110,11,9.09
MINAÇU,infancia e juventude civel,2025,16,19,9,32.14
MINAÇU,infancia e juventude infracional,2025,24,24,14,36.84
MINAÇU,juizado especial civel,2025,891,1141,395,25.72
MINAÇU,juizado especial criminal,2025,54,50,46,47.92
MINAÇU,juizado especial fazenda publica,2025,62,75,58,43.61
MINEIROS,civel,2025,2172,1752,1871,51.64
MINEIROS,criminal,2025,1638,1951,1114,36.35
MINEIROS,execucao penal,2025,296,122,278,69.5
MINEIROS,familia - interior,2025,941,1077,737,40.63
MINEIROS,fazenda publica mista,2025,805,1620,686,29.75
MINEIROS,infancia e juventude civel,2025,118,166,87,34.39
MINEIROS,infancia e juventude infracional,2025,124,166,64,27.83
MINEIROS,juizado especial civel,2025,1714,2313,1216,34.46
MINEIROS,juizado especial criminal,2025,250,320,170,34.69
MINEIROS,juizado especial fazenda publica,2025,124,202,113,35.87
MINEIROS,preprocessual,2025,400,524,22,4.03
MONTES CLAROS DE GOIÁS,civel,2025,236,177,209,54.15
MONTES CLAROS DE GOIÁS,criminal,2025,180,238,124,34.25
MONTES CLAROS DE GOIÁS,execucao penal,2025,52,33,49,59.76
MONTES CLAROS DE GOIÁS,familia - interior,2025,112,120,87,42.03
MONTES CLAROS DE GOIÁS,fazenda publica mista,2025,228,353,200,36.17
MONTES CLAROS DE GOIÁS,infancia e juventude civel,2025,5,4,3,42.86
MONTES CLAROS DE GOIÁS,infancia e juventude infracional,2025,3,9,3,25.0
MONTES CLAROS DE GOIÁS,juizado especial civel,2025,111,124,74,37.37
MONTES CLAROS DE GOIÁS,juizado especial criminal,2025,23,19,17,47.22
MONTES CLAROS DE GOIÁS,juizado especial fazenda publica,2025,44,55,30,35.29
MONTIVIDIU,civel,2025,254,229,207,47.48
MONTIVIDIU,criminal,2025,251,323,204,38.71
MONTIVIDIU,execucao penal,2025,40,19,39,67.24
MONTIVIDIU,familia - interior,2025,136,220,102,31.68
MONTIVIDIU,fazenda publica mista,2025,176,492,155,23.96
MONTIVIDIU,infancia e juventude civel,2025,20,20,13,39.39
MONTIVIDIU,infancia e juventude infracional,2025,8,15,7,31.82
MONTIVIDIU,juizado especial civel,2025,158,181,97,34.89
MONTIVIDIU,juizado especial criminal,2025,83,62,66,51.56
MONTIVIDIU,juizado especial fazenda publica,2025,20,24,16,40.0
MORRINHOS,civel,2025,974,909,753,45.31
MORRINHOS,criminal,2025,930,1057,458,30.23
MORRINHOS,execucao penal,2025,388,437,257,37.03
MORRINHOS,familia - interior,2025,755,946,422,30.85
MORRINHOS,fazenda publica mista,2025,538,1481,489,24.82
MORRINHOS,infancia e juventude civel,2025,31,49,20,28.99
MORRINHOS,infancia e juventude infracional,2025,63,55,35,38.89
MORRINHOS,juizado especial civel,2025,1257,1390,517,27.11
MORRINHOS,juizado especial criminal,2025,249,266,89,25.07
MORRINHOS,juizado especial fazenda publica,2025,134,171,117,40.62
MOSSÂMEDES,civel,2025,61,61,50,45.05
MOSSÂMEDES,criminal,2025,71,86,42,32.81
MOSSÂMEDES,execucao penal,2025,8,19,7,26.92
MOSSÂMEDES,familia - interior,2025,88,104,52,33.33
MOSSÂMEDES,fazenda publica mista,2025,94,190,90,32.14
MOSSÂMEDES,infancia e juventude civel,2025,7,2,5,71.43
MOSSÂMEDES,infancia e juventude infracional,2025,1,5,0,0.0
MOSSÂMEDES,juizado especial civel,2025,331,294,253,46.25
MOSSÂMEDES,juizado especial criminal,2025,13,8,9,52.94
MOSSÂMEDES,juizado especial fazenda publica,2025,20,44,18,29.03
MOZARLÂNDIA,civel,2025,393,480,285,37.25
MOZARLÂNDIA,criminal,2025,407,464,296,38.95
MOZARLÂNDIA,execucao penal,2025,73,50,71,58.68
MOZARLÂNDIA,familia - interior,2025,251,296,185,38.46
MOZARLÂNDIA,fazenda publica mista,2025,513,888,457,33.98
MOZARLÂNDIA,infancia e juventude civel,2025,5,9,5,35.71
MOZARLÂNDIA,infancia e juventude infracional,2025,24,46,16,25.81
MOZARLÂNDIA,juizado especial civel,2025,443,567,251,30.68
MOZARLÂNDIA,juizado especial criminal,2025,138,127,116,47.74
MOZARLÂNDIA,juizado especial fazenda publica,2025,231,45,225,83.33
NAZÁRIO,civel,2025,413,463,339,42.27
NAZÁRIO,criminal,2025,170,253,105,29.33
NAZÁRIO,execucao penal,2025,25,34,25,42.37
NAZÁRIO,familia - interior,2025,174,260,92,26.14
NAZÁRIO,fazenda publica mista,2025,261,368,242,39.67
NAZÁRIO,infancia e juventude civel,2025,2,5,1,16.67
NAZÁRIO,infancia e juventude infracional,2025,3,4,3,42.86
NAZÁRIO,juizado especial civel,2025,242,302,186,38.11
NAZÁRIO,juizado especial criminal,2025,78,89,28,23.93
NAZÁRIO,juizado especial fazenda publica,2025,47,81,47,36.72
NERÓPOLIS,civel,2025,750,678,590,46.53
NERÓPOLIS,criminal,2025,461,1010,170,14.41
NERÓPOLIS,execucao penal,2025,158,88,143,61.9
NERÓPOLIS,familia - interior,2025,445,626,237,27.46
NERÓPOLIS,fazenda publica mista,2025,171,505,154,23.37
NERÓPOLIS,infancia e juventude civel,2025,27,42,12,22.22
NERÓPOLIS,infancia e juventude infracional,2025,24,33,11,25.0
NERÓPOLIS,juizado especial civel,2025,539,617,256,29.32
NERÓPOLIS,juizado especial criminal,2025,109,251,35,12.24
NERÓPOLIS,juizado especial fazenda publica,2025,126,221,111,33.43
NIQUELÂNDIA,civel,2025,1904,1390,1548,52.69
NIQUELÂNDIA,criminal,2025,609,461,489,51.47
NIQUELÂNDIA,execucao penal,2025,134,146,112,43.41
NIQUELÂNDIA,familia - interior,2025,391,432,281,39.41
NIQUELÂNDIA,fazenda publica mista,2025,894,1991,777,28.07
NIQUELÂNDIA,infancia e juventude civel,2025,29,49,11,18.33
NIQUELÂNDIA,infancia e juventude infracional,2025,42,65,34,34.34
NIQUELÂNDIA,juizado especial civel,2025,782,625,568,47.61
NIQUELÂNDIA,juizado especial criminal,2025,91,121,78,39.2
NIQUELÂNDIA,juizado especial fazenda publica,2025,126,174,111,38.95
NOVA CRIXÁS,civel,2025,451,293,399,57.66
NOVA CRIXÁS,criminal,2025,469,567,357,38.64
NOVA CRIXÁS,execucao penal,2025,107,24,106,81.54
NOVA CRIXÁS,familia - interior,2025,187,277,125,31.09
NOVA CRIXÁS,fazenda publica mista,2025,519,718,507,41.39
NOVA CRIXÁS,infancia e juventude civel,2025,23,15,12,44.44
NOVA CRIXÁS,infancia e juventude infracional,2025,12,14,9,39.13
NOVA CRIXÁS,juizado especial civel,2025,223,286,135,32.07
NOVA CRIXÁS,juizado especial criminal,2025,49,79,42,34.71
NOVA CRIXÁS,juizado especial fazenda publica,2025,72,63,66,51.16
NOVO GAMA,civel,2025,1498,1576,1054,40.08
NOVO GAMA,criminal,2025,1947,1540,1077,41.15
NOVO GAMA,execucao penal,2025,242,263,207,44.04
NOVO GAMA,familia - interior,2025,956,1143,581,33.7
NOVO GAMA,fazenda publica mista,2025,386,545,306,35.96
NOVO GAMA,infancia e juventude civel,2025,71,92,47,33.81
NOVO GAMA,infancia e juventude infracional,2025,91,140,39,21.79
NOVO GAMA,juizado especial civel,2025,1252,1204,769,38.98
NOVO GAMA,juizado especial criminal,2025,530,506,241,32.26
NOVO GAMA,juizado especial fazenda publica,2025,189,205,152,42.58
ORIZONA,civel,2025,288,336,218,39.35
ORIZONA,criminal,2025,234,179,161,47.35
ORIZONA,execucao penal,2025,62,50,52,50.98
ORIZONA,familia - interior,2025,131,160,93,36.76
ORIZONA,fazenda publica mista,2025,253,397,201,33.61
ORIZONA,infancia e juventude civel,2025,21,14,20,58.82
ORIZONA,infancia e juventude infracional,2025,4,2,4,66.67
ORIZONA,juizado especial civel,2025,178,237,122,33.98
ORIZONA,juizado especial criminal,2025,31,31,28,47.46
ORIZONA,juizado especial fazenda publica,2025,34,29,29,50.0
PADRE BERNARDO,civel,2025,568,387,475,55.1
PADRE BERNARDO,criminal,2025,691,709,409,36.58
PADRE BERNARDO,execucao penal,2025,88,64,80,55.56
PADRE BERNARDO,familia - interior,2025,345,456,201,30.59
PADRE BERNARDO,fazenda publica mista,2025,539,576,488,45.86
PADRE BERNARDO,infancia e juventude civel,2025,50,38,28,42.42
PADRE BERNARDO,infancia e juventude infracional,2025,25,38,19,33.33
PADRE BERNARDO,juizado especial civel,2025,271,193,212,52.35
PADRE BERNARDO,juizado especial criminal,2025,126,200,87,30.31
PADRE BERNARDO,juizado especial fazenda publica,2025,176,158,164,50.93
PALMEIRAS DE GOIÁS,civel,2025,872,623,772,55.34
PALMEIRAS DE GOIÁS,criminal,2025,471,509,277,35.24
PALMEIRAS DE GOIÁS,execucao penal,2025,120,46,108,70.13
PALMEIRAS DE GOIÁS,familia - interior,2025,524,380,447,54.05
PALMEIRAS DE GOIÁS,fazenda publica mista,2025,679,941,622,39.8
PALMEIRAS DE GOIÁS,infancia e juventude civel,2025,10,10,6,37.5
PALMEIRAS DE GOIÁS,infancia e juventude infracional,2025,28,19,28,59.57
PALMEIRAS DE GOIÁS,juizado especial civel e criminal,2025,582,536,463,46.35
PALMEIRAS DE GOIÁS,juizado especial fazenda publica,2025,90,112,81,41.97
PARANAIGUARA,civel,2025,203,138,167,54.75
PARANAIGUARA,criminal,2025,146,143,81,36.16
PARANAIGUARA,execucao penal,2025,17,7,17,70.83
PARANAIGUARA,familia - interior,2025,126,149,74,33.18
PARANAIGUARA,fazenda publica mista,2025,123,180,112,38.36
PARANAIGUARA,infancia e juventude civel,2025,5,4,4,50.0
PARANAIGUARA,infancia e juventude infracional,2025,7,10,3,23.08
PARANAIGUARA,juizado especial civel,2025,152,142,111,43.87
PARANAIGUARA,juizado especial criminal,2025,9,26,6,18.75
PARANAIGUARA,juizado especial fazenda publica,2025,26,24,25,51.02
PARAÚNA,civel,2025,329,311,257,45.25
PARAÚNA,criminal,2025,299,438,147,25.13
PARAÚNA,execucao penal,2025,75,40,71,63.96
PARAÚNA,familia - interior,2025,150,192,92,32.39
PARAÚNA,fazenda publica mista,2025,209,358,194,35.14
