comarca,nome_area_acao,ano_ref,Distribuidos_ano,Baixados_ano,Pendentes_ano,Taxa_Cong_anual (%)
GOIANÁPOLIS,familia - interior,2023,290,366,204,35.79
GOIANÁPOLIS,fazenda publica mista,2023,77,190,68,26.36
GOIANÁPOLIS,infancia e juventude civel,2023,11,9,10,52.63
GOIANÁPOLIS,infancia e juventude infracional,2023,37,25,32,56.14
GOIANÁPOLIS,juizado especial civel,2023,186,200,155,43.66
GOIANÁPOLIS,juizado especial criminal,2023,108,222,95,29.97
GOIANÁPOLIS,juizado especial fazenda publica,2023,33,21,30,58.82
GOIANÉSIA,civel,2023,1334,1376,1086,44.11
GOIANÉSIA,criminal,2023,1784,2602,1118,30.05
GOIANÉSIA,execucao penal,2023,228,185,206,52.69
GOIANÉSIA,familia - interior,2023,1046,1449,672,31.68
GOIANÉSIA,fazenda publica mista,2023,2795,2428,2602,51.73
GOIANÉSIA,infancia e juventude civel,2023,115,152,77,33.62
GOIANÉSIA,infancia e juventude infracional,2023,99,145,76,34.39
GOIANÉSIA,juizado especial civel,2023,1673,1735,1242,41.72
GOIANÉSIA,juizado especial criminal,2023,211,278,187,40.22
GOIANÉSIA,juizado especial fazenda publica,2023,347,218,335,60.58
GOIANÉSIA,preprocessual,2023,68,120,30,20.0
GOIATUBA,civel,2023,909,1383,644,31.77
GOIATUBA,criminal,2023,652,969,360,27.09
GOIATUBA,execucao penal,2023,140,90,125,58.14
GOIATUBA,familia - interior,2023,672,942,344,26.75
GOIATUBA,fazenda publica mista,2023,576,1148,486,29.74
GOIATUBA,infancia e juventude civel,2023,36,24,24,50.0
GOIATUBA,infancia e juventude infracional,2023,96,139,71,33.81
GOIATUBA,juizado especial civel,2023,1172,1593,906,36.25
GOIATUBA,juizado especial criminal,2023,238,507,146,22.36
GOIATUBA,juizado especial fazenda publica,2023,218,206,139,40.29
GOIÁS,civel,2023,443,416,381,47.8
GOIÁS,criminal,2023,574,844,409,32.64
GOIÁS,execucao penal,2023,75,67,71,51.45
GOIÁS,familia - interior,2023,365,593,264,30.81
GOIÁS,fazenda publica mista,2023,1052,1560,770,33.05
GOIÁS,infancia e juventude civel,2023,19,24,8,25.0
GOIÁS,infancia e juventude infracional,2023,70,57,50,46.73
GOIÁS,juizado especial civel,2023,720,614,482,43.98
GOIÁS,juizado especial criminal,2023,138,205,117,36.34
GOIÁS,juizado especial fazenda publica,2023,319,414,228,35.51
GOIÁS,preprocessual,2023,360,466,37,7.36
GOIÂNIA,auditoria militar civel,2023,24,23,21,47.73
GOIÂNIA,auditoria militar criminal,2023,1765,1198,970,44.74
GOIÂNIA,civel,2023,4760,13431,3817,22.13
GOIÂNIA,criminal,2023,1776,3158,783,19.87
GOIÂNIA,execucao penal,2023,5973,3975,5339,57.32
GOIÂNIA,fazenda publica estadual,2023,11194,7874,8387,51.58
GOIÂNIA,fazenda publica estadual - execucao fiscal,2023,2554,1664,2400,59.06
GOIÂNIA,fazenda publica mista,2023,3,0,3,100.0
GOIÂNIA,fazenda publica municipal - execucao fiscal,2023,6720,58777,6473,9.92
GOIÂNIA,infancia e juventude civel,2023,3077,2176,2195,50.22
GOIÂNIA,infancia e juventude infracional,2023,1061,1137,422,27.07
GOIÂNIA,juizado especial civel,2023,1452,3229,1419,30.53
GOIÂNIA,juizado especial civel e criminal,2023,170,0,170,100.0
GOIÂNIA,juizado especial criminal,2023,9,66,8,10.81
GOIÂNIA,juizado especial fazenda publica,2023,515,3,515,99.42
GOIÂNIA,precatoria,2023,1,3171,0,0.0
GOIÂNIA,preprocessual,2023,6583,4206,2825,40.18
GOIÂNIA,secao criminal,2023,74,199,0,0.0
GOIÂNIA,upj civel,2023,41758,48068,32501,40.34
GOIÂNIA,upj criminal,2023,15115,18000,7828,30.31
GOIÂNIA,upj custodia,2023,286,318,0,0.0
GOIÂNIA,upj de violencia domestica,2023,8028,8966,4775,34.75
GOIÂNIA,upj dos juizados especiais civeis,2023,47808,49439,26134,34.58
GOIÂNIA,upj familia,2023,16271,18845,9061,32.47
GOIÂNIA,upj fazenda publica estadual,2023,7870,4854,6936,58.83
GOIÂNIA,upj fazenda publica municipal,2023,2480,2380,1752,42.4
GOIÂNIA,upj juizado especial criminal,2023,11997,16737,3484,17.23
GOIÂNIA,upj juizado especial da fazenda publica,2023,24493,33961,20390,37.52
GOIÂNIA,upj sucessoes,2023,2506,3009,2139,41.55
GOIÂNIA,upj turma recursal,2023,31402,27697,11720,29.73
GUAPÓ,civel,2023,1014,780,883,53.1
GUAPÓ,criminal,2023,704,1148,366,24.17
GUAPÓ,execucao penal,2023,118,39,116,74.84
GUAPÓ,familia - interior,2023,532,751,383,33.77
GUAPÓ,fazenda publica mista,2023,210,608,128,17.39
GUAPÓ,infancia e juventude civel,2023,43,38,23,37.7
GUAPÓ,infancia e juventude infracional,2023,27,38,16,29.63
GUAPÓ,juizado especial civel,2023,400,401,334,45.44
GUAPÓ,juizado especial criminal,2023,218,227,101,30.79
GUAPÓ,juizado especial fazenda publica,2023,97,204,60,22.73
GUAPÓ,preprocessual,2023,150,159,9,5.36
HIDROLÂNDIA,civel,2023,555,864,441,33.79
HIDROLÂNDIA,criminal,2023,601,943,389,29.2
HIDROLÂNDIA,execucao penal,2023,72,67,69,50.74
HIDROLÂNDIA,familia - interior,2023,395,796,228,22.27
HIDROLÂNDIA,fazenda publica mista,2023,267,532,246,31.62
HIDROLÂNDIA,infancia e juventude civel,2023,14,22,7,24.14
HIDROLÂNDIA,infancia e juventude infracional,2023,33,45,18,28.57
HIDROLÂNDIA,juizado especial civel,2023,375,674,263,28.07
HIDROLÂNDIA,juizado especial criminal,2023,290,471,257,35.3
HIDROLÂNDIA,juizado especial fazenda publica,2023,127,85,104,55.03
HIDROLÂNDIA,preprocessual,2023,29,10,20,66.67
IACIARA,civel,2023,92,95,66,40.99
IACIARA,criminal,2023,285,297,154,34.15
IACIARA,execucao penal,2023,18,25,18,41.86
IACIARA,familia - interior,2023,105,139,72,34.12
IACIARA,fazenda publica mista,2023,185,322,163,33.61
IACIARA,infancia e juventude civel,2023,7,8,3,27.27
IACIARA,infancia e juventude infracional,2023,8,17,1,5.56
IACIARA,juizado especial civel,2023,93,88,75,46.01
IACIARA,juizado especial criminal,2023,30,51,22,30.14
IACIARA,juizado especial fazenda publica,2023,29,13,29,69.05
INHUMAS,civel,2023,1190,1065,1004,48.53
INHUMAS,criminal,2023,849,1169,539,31.56
INHUMAS,execucao penal,2023,190,104,168,61.76
INHUMAS,familia - interior,2023,768,923,447,32.63
INHUMAS,fazenda publica mista,2023,1233,2777,791,22.17
INHUMAS,infancia e juventude civel,2023,75,43,61,58.65
INHUMAS,infancia e juventude infracional,2023,40,15,33,68.75
INHUMAS,juizado especial civel,2023,1174,2097,599,22.22
INHUMAS,juizado especial criminal,2023,266,415,101,19.57
INHUMAS,juizado especial fazenda publica,2023,206,131,203,60.78
IPAMERI,civel,2023,467,607,287,32.1
IPAMERI,criminal,2023,643,1003,239,19.24
IPAMERI,execucao penal,2023,220,113,205,64.47
IPAMERI,familia - interior,2023,613,705,252,26.33
IPAMERI,fazenda publica mista,2023,394,648,291,30.99
IPAMERI,infancia e juventude civel,2023,43,41,11,21.15
IPAMERI,infancia e juventude infracional,2023,33,41,2,4.65
IPAMERI,juizado especial civel,2023,1186,1855,469,20.18
IPAMERI,juizado especial criminal,2023,194,248,87,25.97
IPAMERI,juizado especial fazenda publica,2023,196,195,113,36.69
IPAMERI,preprocessual,2023,2,0,2,100.0
IPORÁ,civel,2023,733,584,588,50.17
IPORÁ,criminal,2023,951,831,613,42.45
IPORÁ,execucao penal,2023,175,164,154,48.43
IPORÁ,familia - interior,2023,558,599,408,40.52
IPORÁ,fazenda publica mista,2023,1111,1897,837,30.61
IPORÁ,infancia e juventude civel,2023,42,33,32,49.23
IPORÁ,infancia e juventude infracional,2023,41,52,29,35.8
IPORÁ,juizado especial civel,2023,603,727,452,38.34
IPORÁ,juizado especial criminal,2023,187,398,148,27.11
IPORÁ,juizado especial fazenda publica,2023,337,266,256,49.04
IPORÁ,preprocessual,2023,74,59,23,28.05
ITABERAÍ,civel,2023,1108,897,803,47.24
ITABERAÍ,criminal,2023,875,1351,469,25.77
ITABERAÍ,execucao penal,2023,165,200,160,44.44
ITABERAÍ,familia - interior,2023,457,378,356,48.5
ITABERAÍ,fazenda publica mista,2023,711,1285,626,32.76
ITABERAÍ,infancia e juventude civel,2023,26,30,15,33.33
ITABERAÍ,infancia e juventude infracional,2023,77,73,53,42.06
ITABERAÍ,juizado especial civel,2023,1151,1219,728,37.39
ITABERAÍ,juizado especial criminal,2023,171,585,105,15.22
ITABERAÍ,juizado especial fazenda publica,2023,247,267,194,42.08
ITABERAÍ,preprocessual,2023,316,282,61,17.78
ITAJÁ,civel,2023,154,234,126,35.0
ITAJÁ,criminal,2023,239,239,153,39.03
ITAJÁ,execucao penal,2023,17,14,17,54.84
ITAJÁ,familia - interior,2023,167,193,121,38.54
ITAJÁ,fazenda publica mista,2023,190,265,178,40.18
ITAJÁ,infancia e juventude civel,2023,34,34,30,46.88
ITAJÁ,infancia e juventude infracional,2023,7,11,7,38.89
ITAJÁ,juizado especial civel,2023,137,95,117,55.19
ITAJÁ,juizado especial criminal,2023,52,68,48,41.38
ITAJÁ,juizado especial fazenda publica,2023,35,16,32,66.67
ITAPACI,civel,2023,639,347,581,62.61
ITAPACI,criminal,2023,272,474,130,21.52
ITAPACI,execucao penal,2023,47,27,47,63.51
ITAPACI,familia - interior,2023,374,290,292,50.17
ITAPACI,fazenda publica mista,2023,769,809,699,46.35
ITAPACI,infancia e juventude civel,2023,17,12,15,55.56
ITAPACI,infancia e juventude infracional,2023,14,8,12,60.0
ITAPACI,juizado especial civel,2023,429,471,307,39.46
ITAPACI,juizado especial criminal,2023,91,130,56,30.11
ITAPACI,juizado especial fazenda publica,2023,131,182,128,41.29
ITAPIRAPUÃ,civel,2023,191,368,174,32.1
ITAPIRAPUÃ,criminal,2023,228,258,164,38.86
ITAPIRAPUÃ,execucao penal,2023,66,7,66,90.41
ITAPIRAPUÃ,familia - interior,2023,141,157,123,43.93
ITAPIRAPUÃ,fazenda publica mista,2023,287,371,280,43.01
ITAPIRAPUÃ,infancia e juventude civel,2023,5,10,3,23.08
ITAPIRAPUÃ,infancia e juventude infracional,2023,22,9,20,68.97
ITAPIRAPUÃ,juizado especial civel,2023,394,272,309,53.18
ITAPIRAPUÃ,juizado especial criminal,2023,63,58,50,46.3
ITAPIRAPUÃ,juizado especial fazenda publica,2023,61,26,60,69.77
ITAPURANGA,civel,2023,499,564,312,35.62
ITAPURANGA,criminal,2023,544,647,339,34.38
ITAPURANGA,execucao penal,2023,124,57,112,66.27
ITAPURANGA,familia - interior,2023,443,600,238,28.4
ITAPURANGA,fazenda publica mista,2023,1115,1242,985,44.23
ITAPURANGA,infancia e juventude civel,2023,20,19,11,36.67
ITAPURANGA,infancia e juventude infracional,2023,54,47,35,42.68
ITAPURANGA,juizado especial civel,2023,816,760,504,39.87
ITAPURANGA,juizado especial criminal,2023,253,273,184,40.26
ITAPURANGA,juizado especial fazenda publica,2023,378,383,350,47.75
ITAUÇU,civel,2023,80,103,75,42.13
ITAUÇU,criminal,2023,97,112,69,38.12
ITAUÇU,execucao penal,2023,39,16,39,70.91
ITAUÇU,familia - interior,2023,81,117,69,37.1
ITAUÇU,fazenda publica mista,2023,182,227,170,42.82
ITAUÇU,infancia e juventude infracional,2023,4,14,1,6.67
ITAUÇU,juizado especial civel,2023,58,120,49,28.99
ITAUÇU,juizado especial criminal,2023,15,24,12,33.33
ITAUÇU,juizado especial fazenda publica,2023,132,43,126,74.56
ITUMBIARA,civel,2023,2838,3182,2060,39.3
ITUMBIARA,criminal,2023,2553,3009,1113,27.0
ITUMBIARA,execucao penal,2023,608,493,449,47.66
ITUMBIARA,familia - interior,2023,1711,2278,846,27.08
ITUMBIARA,fazenda publica mista,2023,3463,3336,3001,47.36
ITUMBIARA,infancia e juventude civel,2023,134,127,62,32.8
ITUMBIARA,infancia e juventude infracional,2023,166,169,123,42.12
ITUMBIARA,juizado especial civel e criminal,2023,4600,4815,1928,28.59
ITUMBIARA,juizado especial fazenda publica,2023,1359,1236,1211,49.49
ITUMBIARA,preprocessual,2023,155,126,90,41.67
JANDAIA,civel,2023,330,446,268,37.54
JANDAIA,criminal,2023,374,457,245,34.9
JANDAIA,execucao penal,2023,110,83,91,52.3
JANDAIA,familia - interior,2023,197,189,151,44.41
JANDAIA,fazenda publica mista,2023,380,635,364,36.44
JANDAIA,infancia e juventude civel,2023,17,16,8,33.33
JANDAIA,infancia e juventude infracional,2023,25,24,20,45.45
JANDAIA,juizado especial civel,2023,402,984,295,23.06
JANDAIA,juizado especial criminal,2023,82,123,75,37.88
JANDAIA,juizado especial fazenda publica,2023,23,21,23,52.27
JANDAIA,preprocessual,2023,123,138,14,9.21
JARAGUÁ,civel,2023,475,735,353,32.44
JARAGUÁ,criminal,2023,902,1931,614,24.13
JARAGUÁ,execucao penal,2023,256,139,226,61.92
JARAGUÁ,familia - interior,2023,540,815,292,26.38
JARAGUÁ,fazenda publica mista,2023,706,1728,559,24.44
JARAGUÁ,infancia e juventude civel,2023,15,47,9,16.07
JARAGUÁ,infancia e juventude infracional,2023,48,74,37,33.33
JARAGUÁ,juizado especial civel,2023,754,968,440,31.25
JARAGUÁ,juizado especial criminal,2023,190,275,125,31.25
JARAGUÁ,juizado especial fazenda publica,2023,292,228,247,52.0
JATAÍ,civel,2023,2196,2240,1714,43.35
JATAÍ,criminal,2023,1454,1897,745,28.2
JATAÍ,execucao penal,2023,501,197,460,70.02
JATAÍ,familia - interior,2023,1342,1669,729,30.4
JATAÍ,fazenda publica mista,2023,974,1378,772,35.91
JATAÍ,infancia e juventude civel,2023,89,92,52,36.11
JATAÍ,infancia e juventude infracional,2023,129,150,79,34.5
JATAÍ,juizado de violencia domestica,2023,1319,1634,951,36.79
JATAÍ,juizado especial civel,2023,2368,2331,1414,37.76
JATAÍ,juizado especial criminal,2023,529,922,269,22.59
JATAÍ,juizado especial fazenda publica,2023,545,173,536,75.6
JATAÍ,preprocessual,2023,1253,1248,346,21.71
JOVIÂNIA,civel,2023,101,129,72,35.82
JOVIÂNIA,criminal,2023,110,169,52,23.53
JOVIÂNIA,execucao penal,2023,22,21,20,48.78
JOVIÂNIA,familia - interior,2023,145,176,55,23.81
JOVIÂNIA,fazenda publica mista,2023,120,254,83,24.63
JOVIÂNIA,infancia e juventude civel,2023,6,9,2,18.18
JOVIÂNIA,infancia e juventude infracional,2023,13,15,6,28.57
JOVIÂNIA,juizado especial civel,2023,73,63,38,37.62
JOVIÂNIA,juizado especial criminal,2023,30,34,22,39.29
JOVIÂNIA,juizado especial fazenda publica,2023,36,35,28,44.44
JUSSARA,civel,2023,366,380,313,45.17
JUSSARA,criminal,2023,443,531,314,37.16
JUSSARA,execucao penal,2023,51,44,49,52.69
JUSSARA,familia - interior,2023,311,323,215,39.96
JUSSARA,fazenda publica mista,2023,619,550,578,51.24
JUSSARA,infancia e juventude civel,2023,15,19,10,34.48
JUSSARA,infancia e juventude infracional,2023,26,17,20,54.05
JUSSARA,juizado especial civel,2023,1054,1140,801,41.27
JUSSARA,juizado especial criminal,2023,136,176,91,34.08
JUSSARA,juizado especial fazenda publica,2023,152,43,141,76.63
JUSSARA,preprocessual,2023,4,3,2,40.0
LEOPOLDO DE BULHÕES,civel,2023,249,213,229,51.81
LEOPOLDO DE BULHÕES,criminal,2023,239,291,179,38.09
LEOPOLDO DE BULHÕES,execucao penal,2023,23,4,22,84.62
LEOPOLDO DE BULHÕES,familia - interior,2023,197,225,164,42.16
LEOPOLDO DE BULHÕES,fazenda publica mista,2023,79,199,71,26.3
LEOPOLDO DE BULHÕES,infancia e juventude civel,2023,8,6,8,57.14
LEOPOLDO DE BULHÕES,infancia e juventude infracional,2023,11,15,11,42.31
LEOPOLDO DE BULHÕES,juizado especial civel,2023,122,82,115,58.38
LEOPOLDO DE BULHÕES,juizado especial criminal,2023,84,102,74,42.05
LEOPOLDO DE BULHÕES,juizado especial fazenda publica,2023,33,5,32,86.49
LUZIÂNIA,civel,2023,2914,1918,2567,57.24
LUZIÂNIA,criminal,2023,1821,2330,802,25.61
LUZIÂNIA,execucao penal,2023,378,582,350,37.55
LUZIÂNIA,fazenda publica mista,2023,2410,2692,2306,46.14
LUZIÂNIA,infancia e juventude civel,2023,827,842,684,44.82
LUZIÂNIA,infancia e juventude infracional,2023,193,281,115,29.04
LUZIÂNIA,juizado de violencia domestica,2023,1922,2803,841,23.08
LUZIÂNIA,juizado especial civel,2023,2681,2500,1718,40.73
LUZIÂNIA,juizado especial criminal,2023,1158,2173,393,15.32
LUZIÂNIA,juizado especial fazenda publica,2023,477,404,431,51.62
LUZIÂNIA,preprocessual,2023,549,560,157,21.9
LUZIÂNIA,upj familia interior,2023,2192,3393,1155,25.4
MARA ROSA,civel,2023,175,182,153,45.67
MARA ROSA,criminal,2023,301,326,170,34.27
MARA ROSA,execucao penal,2023,50,44,48,52.17
MARA ROSA,familia - interior,2023,146,206,100,32.68
MARA ROSA,fazenda publica mista,2023,109,208,82,28.28
MARA ROSA,infancia e juventude civel,2023,15,11,12,52.17
MARA ROSA,infancia e juventude infracional,2023,28,27,18,40.0
MARA ROSA,juizado especial civel,2023,235,286,207,41.99
MARA ROSA,juizado especial criminal,2023,63,56,50,47.17
MARA ROSA,juizado especial fazenda publica,2023,47,22,41,65.08
MAURILÂNDIA,civel,2023,275,355,216,37.83
MAURILÂNDIA,criminal,2023,327,451,189,29.53
MAURILÂNDIA,execucao penal,2023,64,102,62,37.8
MAURILÂNDIA,familia - interior,2023,272,334,150,30.99
MAURILÂNDIA,fazenda publica mista,2023,438,535,397,42.6
MAURILÂNDIA,infancia e juventude civel,2023,12,14,8,36.36
MAURILÂNDIA,infancia e juventude infracional,2023,15,29,13,30.95
MAURILÂNDIA,juizado especial civel,2023,504,412,366,47.04
MAURILÂNDIA,juizado especial criminal,2023,79,93,47,33.57
MAURILÂNDIA,juizado especial fazenda publica,2023,173,40,169,80.86
MINAÇU,civel,2023,621,784,549,41.19
MINAÇU,criminal,2023,584,727,302,29.35
MINAÇU,execucao penal,2023,36,51,33,39.29
MINAÇU,familia - interior,2023,362,464,180,27.95
MINAÇU,fazenda publica mista,2023,1244,3454,1055,23.4
MINAÇU,infancia e juventude civel,2023,30,33,11,25.0
MINAÇU,infancia e juventude infracional,2023,19,22,13,37.14
MINAÇU,juizado especial civel,2023,647,992,472,32.24
MINAÇU,juizado especial criminal,2023,61,109,44,28.76
MINAÇU,juizado especial fazenda publica,2023,124,81,104,56.22
MINEIROS,civel,2023,1347,1586,1184,42.74
MINEIROS,criminal,2023,1422,1829,951,34.21
MINEIROS,execucao penal,2023,113,152,103,40.39
MINEIROS,familia - interior,2023,1109,1236,902,42.19
MINEIROS,fazenda publica mista,2023,680,1906,619,24.51
MINEIROS,infancia e juventude civel,2023,98,165,71,30.08
MINEIROS,infancia e juventude infracional,2023,111,89,75,45.73
MINEIROS,juizado especial civel,2023,2014,2321,1177,33.65
MINEIROS,juizado especial criminal,2023,292,364,177,32.72
MINEIROS,juizado especial fazenda publica,2023,200,74,182,71.09
MINEIROS,preprocessual,2023,390,353,131,27.07
MONTES CLAROS DE GOIÁS,civel,2023,126,140,95,40.43
MONTES CLAROS DE GOIÁS,criminal,2023,192,170,148,46.54
MONTES CLAROS DE GOIÁS,execucao penal,2023,15,23,15,39.47
MONTES CLAROS DE GOIÁS,familia - interior,2023,105,140,68,32.69
MONTES CLAROS DE GOIÁS,fazenda publica mista,2023,205,206,188,47.72
MONTES CLAROS DE GOIÁS,infancia e juventude civel,2023,3,9,2,18.18
MONTES CLAROS DE GOIÁS,infancia e juventude infracional,2023,3,14,3,17.65
MONTES CLAROS DE GOIÁS,juizado especial civel,2023,175,126,145,53.51
MONTES CLAROS DE GOIÁS,juizado especial criminal,2023,19,27,15,35.71
MONTES CLAROS DE GOIÁS,juizado especial fazenda publica,2023,60,48,51,51.52
MONTIVIDIU,civel,2023,163,118,147,55.47
MONTIVIDIU,criminal,2023,164,105,147,58.33
MONTIVIDIU,execucao penal,2023,10,0,10,100.0
MONTIVIDIU,familia - interior,2023,138,86,119,58.05
MONTIVIDIU,fazenda publica mista,2023,210,216,196,47.57
MONTIVIDIU,infancia e juventude civel,2023,8,10,7,41.18
MONTIVIDIU,infancia e juventude infracional,2023,16,20,12,37.5
MONTIVIDIU,juizado especial civel,2023,116,65,101,60.84
MONTIVIDIU,juizado especial criminal,2023,68,46,63,57.8
MONTIVIDIU,juizado especial fazenda publica,2023,18,12,15,55.56
MORRINHOS,civel,2023,774,856,648,43.09
MORRINHOS,criminal,2023,758,1014,416,29.09
MORRINHOS,execucao penal,2023,297,366,229,38.49
MORRINHOS,familia - interior,2023,842,1085,443,28.99
MORRINHOS,fazenda publica mista,2023,863,1265,756,37.41
MORRINHOS,infancia e juventude civel,2023,61,59,37,38.54
MORRINHOS,infancia e juventude infracional,2023,34,69,20,22.47
MORRINHOS,juizado especial civel,2023,1425,1805,474,20.8
MORRINHOS,juizado especial criminal,2023,260,264,101,27.67
MORRINHOS,juizado especial fazenda publica,2023,143,81,137,62.84
MOSSÂMEDES,civel,2023,69,81,56,40.88
MOSSÂMEDES,criminal,2023,66,96,42,30.43
MOSSÂMEDES,execucao penal,2023,10,20,9,31.03
MOSSÂMEDES,familia - interior,2023,73,88,43,32.82
MOSSÂMEDES,fazenda publica mista,2023,324,149,302,66.96
MOSSÂMEDES,infancia e juventude civel,2023,8,7,6,46.15
MOSSÂMEDES,infancia e juventude infracional,2023,3,10,1,9.09
MOSSÂMEDES,juizado especial civel,2023,251,294,144,32.88
MOSSÂMEDES,juizado especial criminal,2023,8,18,4,18.18
MOSSÂMEDES,juizado especial fazenda publica,2023,42,60,35,36.84
MOZARLÂNDIA,civel,2023,314,273,267,49.44
MOZARLÂNDIA,criminal,2023,450,666,324,32.73
MOZARLÂNDIA,execucao penal,2023,63,25,61,70.93
MOZARLÂNDIA,familia - interior,2023,241,337,150,30.8
MOZARLÂNDIA,fazenda publica mista,2023,682,923,616,40.03
MOZARLÂNDIA,infancia e juventude civel,2023,31,23,14,37.84
MOZARLÂNDIA,infancia e juventude infracional,2023,20,38,12,24.0
MOZARLÂNDIA,juizado especial civel,2023,317,466,179,27.75
MOZARLÂNDIA,juizado especial criminal,2023,85,100,73,42.2
MOZARLÂNDIA,juizado especial fazenda publica,2023,58,10,58,85.29
MOZARLÂNDIA,preprocessual,2023,71,63,29,31.52
NAZÁRIO,civel,2023,286,195,269,57.97
NAZÁRIO,criminal,2023,142,307,101,24.75
NAZÁRIO,execucao penal,2023,23,23,23,50.0
NAZÁRIO,familia - interior,2023,202,243,161,39.85
NAZÁRIO,fazenda publica mista,2023,285,357,240,40.2
NAZÁRIO,infancia e juventude civel,2023,8,5,7,58.33
NAZÁRIO,infancia e juventude infracional,2023,7,20,4,16.67
NAZÁRIO,juizado especial civel,2023,234,193,203,51.26
NAZÁRIO,juizado especial criminal,2023,50,64,33,34.02
NAZÁRIO,juizado especial fazenda publica,2023,57,44,53,54.64
NERÓPOLIS,civel,2023,626,593,547,47.98
NERÓPOLIS,criminal,2023,448,332,302,47.63
NERÓPOLIS,execucao penal,2023,45,47,43,47.78
NERÓPOLIS,familia - interior,2023,481,1069,290,21.34
NERÓPOLIS,fazenda publica mista,2023,212,480,195,28.89
NERÓPOLIS,infancia e juventude civel,2023,38,50,23,31.51
NERÓPOLIS,infancia e juventude infracional,2023,47,46,33,41.77
NERÓPOLIS,juizado especial civel,2023,465,463,363,43.95
NERÓPOLIS,juizado especial criminal,2023,176,220,157,41.64
NERÓPOLIS,juizado especial fazenda publica,2023,146,132,131,49.81
NIQUELÂNDIA,civel,2023,1199,924,963,51.03
NIQUELÂNDIA,criminal,2023,556,912,354,27.96
NIQUELÂNDIA,execucao penal,2023,95,101,73,41.95
NIQUELÂNDIA,familia - interior,2023,440,416,347,45.48
NIQUELÂNDIA,fazenda publica mista,2023,798,1254,716,36.35
NIQUELÂNDIA,infancia e juventude civel,2023,21,34,13,27.66
NIQUELÂNDIA,infancia e juventude infracional,2023,51,35,44,55.7
NIQUELÂNDIA,juizado especial civel,2023,821,1135,264,18.87
NIQUELÂNDIA,juizado especial criminal,2023,120,105,101,49.03
NIQUELÂNDIA,juizado especial fazenda publica,2023,246,93,230,71.21
NOVA CRIXÁS,civel,2023,298,284,263,48.08
NOVA CRIXÁS,criminal,2023,334,253,229,47.51
NOVA CRIXÁS,execucao penal,2023,48,37,46,55.42
NOVA CRIXÁS,familia - interior,2023,202,167,153,47.81
NOVA CRIXÁS,fazenda publica mista,2023,753,787,706,47.29
NOVA CRIXÁS,infancia e juventude civel,2023,17,10,13,56.52
NOVA CRIXÁS,infancia e juventude infracional,2023,17,12,11,47.83
NOVA CRIXÁS,juizado especial civel,2023,229,165,187,53.12
NOVA CRIXÁS,juizado especial criminal,2023,83,71,63,47.01
NOVA CRIXÁS,juizado especial fazenda publica,2023,105,15,104,87.39
NOVO GAMA,civel,2023,1183,1197,928,43.67
NOVO GAMA,criminal,2023,1316,3904,592,13.17
NOVO GAMA,execucao penal,2023,279,165,266,61.72
NOVO GAMA,familia - interior,2023,809,1121,506,31.1
NOVO GAMA,fazenda publica mista,2023,751,1234,479,27.96
NOVO GAMA,infancia e juventude civel,2023,46,47,25,34.72
NOVO GAMA,infancia e juventude infracional,2023,79,90,50,35.71
NOVO GAMA,juizado especial civel,2023,1057,1008,624,38.24
NOVO GAMA,juizado especial criminal,2023,188,168,144,46.15
NOVO GAMA,juizado especial fazenda publica,2023,119,68,105,60.69
NOVO GAMA,preprocessual,2023,420,454,15,3.2
ORIZONA,civel,2023,243,229,204,47.11
ORIZONA,criminal,2023,177,241,116,32.49
ORIZONA,execucao penal,2023,36,18,36,66.67
ORIZONA,familia - interior,2023,168,217,83,27.67
ORIZONA,fazenda publica mista,2023,362,235,335,58.77
ORIZONA,infancia e juventude civel,2023,9,14,7,33.33
ORIZONA,infancia e juventude infracional,2023,9,11,5,31.25
ORIZONA,juizado especial civel,2023,170,349,96,21.57
ORIZONA,juizado especial criminal,2023,39,39,31,44.29
ORIZONA,juizado especial fazenda publica,2023,47,45,40,47.06
ORIZONA,preprocessual,2023,27,15,14,48.28
PADRE BERNARDO,civel,2023,290,268,223,45.42
PADRE BERNARDO,criminal,2023,717,898,376,29.51
PADRE BERNARDO,execucao penal,2023,87,72,75,51.02
PADRE BERNARDO,familia - interior,2023,461,581,242,29.4
PADRE BERNARDO,fazenda publica mista,2023,378,690,298,30.16
PADRE BERNARDO,infancia e juventude civel,2023,15,23,11,32.35
PADRE BERNARDO,infancia e juventude infracional,2023,31,46,23,33.33
PADRE BERNARDO,juizado especial civel,2023,169,197,119,37.66
PADRE BERNARDO,juizado especial criminal,2023,185,196,143,42.18
PADRE BERNARDO,juizado especial fazenda publica,2023,201,141,163,53.62
PADRE BERNARDO,preprocessual,2023,42,111,5,4.31
PALMEIRAS DE GOIÁS,civel,2023,566,536,515,49.0
PALMEIRAS DE GOIÁS,criminal,2023,416,668,242,26.59
PALMEIRAS DE GOIÁS,execucao penal,2023,49,92,40,30.3
PALMEIRAS DE GOIÁS,familia - interior,2023,459,584,358,38.0
PALMEIRAS DE GOIÁS,fazenda publica mista,2023,602,811,509,38.56
PALMEIRAS DE GOIÁS,infancia e juventude civel,2023,15,11,11,50.0
PALMEIRAS DE GOIÁS,infancia e juventude infracional,2023,11,25,9,26.47
PALMEIRAS DE GOIÁS,juizado especial civel e criminal,2023,598,511,431,45.75
