comarca,nome_area_acao,ano_ref,Distribuidos_ano,Baixados_ano,Pendentes_ano,Taxa_Cong_anual (%)
GOIANDIRA,juizado especial criminal,2022,55,93,41,30.6
GOIANDIRA,juizado especial fazenda publica,2022,76,85,70,45.16
GOIANIRA,civel,2022,1439,1028,1346,56.7
GOIANIRA,criminal,2022,1045,1590,752,32.11
GOIANIRA,execucao penal,2022,92,51,92,64.34
GOIANIRA,familia - interior,2022,732,994,491,33.06
GOIANIRA,fazenda publica mista,2022,239,921,209,18.5
GOIANIRA,infancia e juventude civel,2022,77,83,44,34.65
GOIANIRA,infancia e juventude infracional,2022,126,133,46,25.7
GOIANIRA,juizado especial civel,2022,880,693,785,53.11
GOIANIRA,juizado especial criminal,2022,286,321,254,44.17
GOIANIRA,juizado especial fazenda publica,2022,191,19,188,90.82
GOIANIRA,preprocessual,2022,172,274,5,1.79
GOIANÁPOLIS,civel,2022,224,216,199,47.95
GOIANÁPOLIS,criminal,2022,498,675,374,35.65
GOIANÁPOLIS,execucao penal,2022,73,45,72,61.54
GOIANÁPOLIS,familia - interior,2022,230,339,170,33.4
GOIANÁPOLIS,fazenda publica mista,2022,102,415,74,15.13
GOIANÁPOLIS,infancia e juventude civel,2022,9,15,5,25.0
GOIANÁPOLIS,infancia e juventude infracional,2022,30,43,25,36.76
GOIANÁPOLIS,juizado especial civel,2022,127,164,113,40.79
GOIANÁPOLIS,juizado especial criminal,2022,134,38,133,77.78
GOIANÁPOLIS,juizado especial fazenda publica,2022,151,15,149,90.85
GOIANÉSIA,civel,2022,962,1107,825,42.7
GOIANÉSIA,criminal,2022,1619,1964,1148,36.89
GOIANÉSIA,execucao penal,2022,57,139,52,27.23
GOIANÉSIA,familia - interior,2022,924,1408,628,30.84
GOIANÉSIA,fazenda publica mista,2022,1333,2276,1165,33.86
GOIANÉSIA,infancia e juventude civel,2022,98,124,65,34.39
GOIANÉSIA,infancia e juventude infracional,2022,86,119,77,39.29
GOIANÉSIA,juizado especial civel,2022,1399,1429,1117,43.87
GOIANÉSIA,juizado especial criminal,2022,186,509,155,23.34
GOIANÉSIA,juizado especial fazenda publica,2022,478,144,467,76.43
GOIANÉSIA,preprocessual,2022,79,77,25,24.51
GOIATUBA,civel,2022,833,1065,651,37.94
GOIATUBA,criminal,2022,685,1247,406,24.56
GOIATUBA,execucao penal,2022,84,61,84,57.93
GOIATUBA,familia - interior,2022,624,820,426,34.19
GOIATUBA,fazenda publica mista,2022,184,1213,156,11.4
GOIATUBA,infancia e juventude civel,2022,20,25,11,30.56
GOIATUBA,infancia e juventude infracional,2022,41,24,37,60.66
GOIATUBA,juizado especial civel,2022,744,789,666,45.77
GOIATUBA,juizado especial criminal,2022,210,179,181,50.28
GOIATUBA,juizado especial fazenda publica,2022,163,30,152,83.52
GOIÁS,civel,2022,394,328,361,52.39
GOIÁS,criminal,2022,442,572,336,37.0
GOIÁS,execucao penal,2022,71,142,70,33.02
GOIÁS,familia - interior,2022,397,1075,292,21.36
GOIÁS,fazenda publica mista,2022,979,1423,833,36.92
GOIÁS,infancia e juventude civel,2022,22,13,16,55.17
GOIÁS,infancia e juventude infracional,2022,64,39,50,56.18
GOIÁS,juizado especial civel,2022,525,646,327,33.61
GOIÁS,juizado especial criminal,2022,122,144,90,38.46
GOIÁS,juizado especial fazenda publica,2022,357,283,306,51.95
GOIÁS,preprocessual,2022,213,78,142,64.55
GOIÂNIA,auditoria militar civel,2022,36,21,34,61.82
GOIÂNIA,auditoria militar criminal,2022,743,827,453,35.39
GOIÂNIA,civel,2022,34413,39018,30501,43.87
GOIÂNIA,criminal,2022,1108,3960,561,12.41
GOIÂNIA,execucao de pena alternativa,2022,19,448,0,0.0
GOIÂNIA,execucao penal,2022,4500,3420,4138,54.75
GOIÂNIA,fazenda publica estadual,2022,11754,7298,10911,59.92
GOIÂNIA,fazenda publica estadual - execucao fiscal,2022,1395,12613,692,5.2
GOIÂNIA,fazenda publica mista,2022,1,0,1,100.0
GOIÂNIA,fazenda publica municipal,2022,2618,3363,2245,40.03
GOIÂNIA,fazenda publica municipal - execucao fiscal,2022,19996,95385,15913,14.3
GOIÂNIA,infancia e juventude civel,2022,1562,2199,1133,34.0
GOIÂNIA,infancia e juventude infracional,2022,920,1278,434,25.35
GOIÂNIA,juizado especial civel,2022,43427,51429,26117,33.68
GOIÂNIA,juizado especial civel e criminal,2022,146,0,146,100.0
GOIÂNIA,juizado especial criminal,2022,14358,18867,6786,26.45
GOIÂNIA,juizado especial fazenda publica,2022,337,0,337,100.0
GOIÂNIA,precatoria,2022,10936,12259,3303,21.22
GOIÂNIA,preprocessual,2022,1883,1992,475,19.25
GOIÂNIA,secao criminal,2022,38,125,0,0.0
GOIÂNIA,upj civel,2022,6407,6439,5473,45.95
GOIÂNIA,upj criminal,2022,10837,14204,6917,32.75
GOIÂNIA,upj custodia,2022,5,82,1,1.2
GOIÂNIA,upj de violencia domestica,2022,6609,8606,4417,33.92
GOIÂNIA,upj familia,2022,11754,15175,8208,35.1
GOIÂNIA,upj juizado especial da fazenda publica,2022,18227,33896,14882,30.51
GOIÂNIA,upj sucessoes,2022,2406,3454,2053,37.28
GOIÂNIA,upj turma recursal,2022,31880,34700,8182,19.08
GUAPÓ,civel,2022,827,613,760,55.35
GUAPÓ,criminal,2022,539,821,294,26.37
GUAPÓ,execucao penal,2022,51,39,49,55.68
GUAPÓ,familia - interior,2022,433,519,339,39.51
GUAPÓ,fazenda publica mista,2022,327,869,259,22.96
GUAPÓ,infancia e juventude civel,2022,20,35,9,20.45
GUAPÓ,infancia e juventude infracional,2022,17,50,9,15.25
GUAPÓ,juizado especial civel,2022,378,210,352,62.63
GUAPÓ,juizado especial criminal,2022,82,188,40,17.54
GUAPÓ,juizado especial fazenda publica,2022,189,93,169,64.5
GUAPÓ,preprocessual,2022,162,178,3,1.66
HIDROLÂNDIA,civel,2022,544,382,488,56.09
HIDROLÂNDIA,criminal,2022,578,626,447,41.66
HIDROLÂNDIA,execucao penal,2022,34,19,33,63.46
HIDROLÂNDIA,familia - interior,2022,418,628,333,34.65
HIDROLÂNDIA,fazenda publica mista,2022,107,1935,88,4.35
HIDROLÂNDIA,infancia e juventude civel,2022,20,28,11,28.21
HIDROLÂNDIA,infancia e juventude infracional,2022,23,39,19,32.76
HIDROLÂNDIA,juizado especial civel,2022,343,418,270,39.24
HIDROLÂNDIA,juizado especial criminal,2022,259,308,237,43.49
HIDROLÂNDIA,juizado especial fazenda publica,2022,146,43,134,75.71
HIDROLÂNDIA,preprocessual,2022,5,0,5,100.0
IACIARA,civel,2022,108,131,76,36.71
IACIARA,criminal,2022,196,422,104,19.77
IACIARA,execucao penal,2022,18,32,17,34.69
IACIARA,familia - interior,2022,118,118,91,43.54
IACIARA,fazenda publica mista,2022,145,375,140,27.18
IACIARA,infancia e juventude civel,2022,7,5,4,44.44
IACIARA,infancia e juventude infracional,2022,6,11,5,31.25
IACIARA,juizado especial civel,2022,139,144,104,41.94
IACIARA,juizado especial criminal,2022,25,38,23,37.7
IACIARA,juizado especial fazenda publica,2022,42,4,42,91.3
INHUMAS,civel,2022,1022,841,901,51.72
INHUMAS,criminal,2022,784,626,602,49.02
INHUMAS,execucao penal,2022,135,74,112,60.22
INHUMAS,familia - interior,2022,733,785,456,36.74
INHUMAS,fazenda publica mista,2022,1326,2061,1068,34.13
INHUMAS,infancia e juventude civel,2022,40,68,24,26.09
INHUMAS,infancia e juventude infracional,2022,29,38,18,32.14
INHUMAS,juizado especial civel,2022,1189,2026,770,27.54
INHUMAS,juizado especial criminal,2022,166,269,141,34.39
INHUMAS,juizado especial fazenda publica,2022,234,68,228,77.03
IPAMERI,civel,2022,398,830,261,23.92
IPAMERI,criminal,2022,589,1010,263,20.66
IPAMERI,execucao penal,2022,116,49,106,68.39
IPAMERI,familia - interior,2022,483,627,220,25.97
IPAMERI,fazenda publica mista,2022,416,565,318,36.01
IPAMERI,infancia e juventude civel,2022,30,30,10,25.0
IPAMERI,infancia e juventude infracional,2022,19,28,8,22.22
IPAMERI,juizado especial civel,2022,1251,1743,713,29.03
IPAMERI,juizado especial criminal,2022,203,278,106,27.6
IPAMERI,juizado especial fazenda publica,2022,169,73,147,66.82
IPAMERI,preprocessual,2022,6,23,1,4.17
IPORÁ,civel,2022,518,493,437,46.99
IPORÁ,criminal,2022,1060,1281,569,30.76
IPORÁ,execucao penal,2022,196,90,191,67.97
IPORÁ,familia - interior,2022,575,567,425,42.84
IPORÁ,fazenda publica mista,2022,1422,1458,1072,42.37
IPORÁ,infancia e juventude civel,2022,36,44,24,35.29
IPORÁ,infancia e juventude infracional,2022,37,48,32,40.0
IPORÁ,juizado especial civel,2022,666,453,595,56.77
IPORÁ,juizado especial criminal,2022,166,240,140,36.84
IPORÁ,juizado especial fazenda publica,2022,328,187,245,56.71
IPORÁ,preprocessual,2022,81,88,5,5.38
ITABERAÍ,civel,2022,627,625,549,46.76
ITABERAÍ,criminal,2022,799,961,491,33.82
ITABERAÍ,execucao penal,2022,70,23,67,74.44
ITABERAÍ,familia - interior,2022,440,461,300,39.42
ITABERAÍ,fazenda publica mista,2022,639,1257,605,32.49
ITABERAÍ,infancia e juventude civel,2022,23,27,15,35.71
ITABERAÍ,infancia e juventude infracional,2022,41,75,29,27.88
ITABERAÍ,juizado especial civel,2022,858,1203,606,33.5
ITABERAÍ,juizado especial criminal,2022,318,1183,163,12.11
ITABERAÍ,juizado especial fazenda publica,2022,231,136,210,60.69
ITABERAÍ,preprocessual,2022,249,293,17,5.48
ITAJÁ,civel,2022,129,516,92,15.13
ITAJÁ,criminal,2022,202,232,109,31.96
ITAJÁ,execucao penal,2022,21,22,20,47.62
ITAJÁ,familia - interior,2022,142,158,108,40.6
ITAJÁ,fazenda publica mista,2022,137,429,125,22.56
ITAJÁ,infancia e juventude civel,2022,35,53,31,36.9
ITAJÁ,infancia e juventude infracional,2022,10,20,10,33.33
ITAJÁ,juizado especial civel,2022,133,88,110,55.56
ITAJÁ,juizado especial criminal,2022,59,36,56,60.87
ITAJÁ,juizado especial fazenda publica,2022,29,16,27,62.79
ITAPACI,civel,2022,346,323,285,46.88
ITAPACI,criminal,2022,231,388,143,26.93
ITAPACI,execucao penal,2022,57,25,48,65.75
ITAPACI,familia - interior,2022,318,379,209,35.54
ITAPACI,fazenda publica mista,2022,697,507,656,56.41
ITAPACI,infancia e juventude civel,2022,18,9,16,64.0
ITAPACI,infancia e juventude infracional,2022,7,11,4,26.67
ITAPACI,juizado especial civel,2022,345,514,273,34.69
ITAPACI,juizado especial criminal,2022,66,147,44,23.04
ITAPACI,juizado especial fazenda publica,2022,171,118,161,57.71
ITAPIRAPUÃ,civel,2022,162,213,139,39.49
ITAPIRAPUÃ,criminal,2022,174,361,143,28.37
ITAPIRAPUÃ,execucao penal,2022,8,2,8,80.0
ITAPIRAPUÃ,familia - interior,2022,146,175,120,40.68
ITAPIRAPUÃ,fazenda publica mista,2022,309,534,289,35.12
ITAPIRAPUÃ,infancia e juventude civel,2022,2,3,2,40.0
ITAPIRAPUÃ,infancia e juventude infracional,2022,12,25,9,26.47
ITAPIRAPUÃ,juizado especial civel,2022,294,349,211,37.68
ITAPIRAPUÃ,juizado especial criminal,2022,46,89,39,30.47
ITAPIRAPUÃ,juizado especial fazenda publica,2022,118,32,108,77.14
ITAPURANGA,civel,2022,343,436,243,35.79
ITAPURANGA,criminal,2022,453,773,314,28.89
ITAPURANGA,execucao penal,2022,80,38,77,66.96
ITAPURANGA,familia - interior,2022,378,483,266,35.51
ITAPURANGA,fazenda publica mista,2022,902,1436,807,35.98
ITAPURANGA,infancia e juventude civel,2022,10,14,7,33.33
ITAPURANGA,infancia e juventude infracional,2022,46,120,31,20.53
ITAPURANGA,juizado especial civel,2022,557,696,352,33.59
ITAPURANGA,juizado especial criminal,2022,254,335,191,36.31
ITAPURANGA,juizado especial fazenda publica,2022,532,193,488,71.66
ITAUÇU,civel,2022,91,162,78,32.5
ITAUÇU,criminal,2022,91,105,63,37.5
ITAUÇU,execucao penal,2022,13,7,13,65.0
ITAUÇU,familia - interior,2022,84,148,74,33.33
ITAUÇU,fazenda publica mista,2022,110,391,92,19.05
ITAUÇU,juizado especial civel,2022,53,168,48,22.22
ITAUÇU,juizado especial criminal,2022,13,49,13,20.97
ITAUÇU,juizado especial fazenda publica,2022,70,17,67,79.76
ITUMBIARA,civel,2022,2546,2567,2056,44.47
ITUMBIARA,criminal,2022,2422,2948,1216,29.2
ITUMBIARA,execucao penal,2022,373,211,362,63.18
ITUMBIARA,familia - interior,2022,1477,1959,930,32.19
ITUMBIARA,fazenda publica mista,2022,1821,2914,1519,34.27
ITUMBIARA,infancia e juventude civel,2022,91,129,37,22.29
ITUMBIARA,infancia e juventude infracional,2022,135,176,78,30.71
ITUMBIARA,juizado especial civel e criminal,2022,4251,4705,1609,25.48
ITUMBIARA,juizado especial fazenda publica,2022,819,737,732,49.83
ITUMBIARA,preprocessual,2022,109,73,59,44.7
JANDAIA,civel,2022,398,407,346,45.95
JANDAIA,criminal,2022,281,456,214,31.94
JANDAIA,execucao penal,2022,73,34,69,66.99
JANDAIA,familia - interior,2022,187,251,119,32.16
JANDAIA,fazenda publica mista,2022,326,495,316,38.96
JANDAIA,infancia e juventude civel,2022,14,11,9,45.0
JANDAIA,infancia e juventude infracional,2022,30,37,18,32.73
JANDAIA,juizado especial civel,2022,540,544,486,47.18
JANDAIA,juizado especial criminal,2022,90,91,84,48.0
JANDAIA,juizado especial fazenda publica,2022,35,6,34,85.0
JANDAIA,preprocessual,2022,166,133,57,30.0
JARAGUÁ,civel,2022,441,469,388,45.27
JARAGUÁ,criminal,2022,860,1198,689,36.51
JARAGUÁ,execucao penal,2022,85,128,73,36.32
JARAGUÁ,familia - interior,2022,495,585,332,36.21
JARAGUÁ,fazenda publica mista,2022,840,1378,737,34.85
JARAGUÁ,infancia e juventude civel,2022,19,34,15,30.61
JARAGUÁ,infancia e juventude infracional,2022,42,111,40,26.49
JARAGUÁ,juizado especial civel,2022,755,581,554,48.81
JARAGUÁ,juizado especial criminal,2022,198,375,147,28.16
JARAGUÁ,juizado especial fazenda publica,2022,286,84,244,74.39
JATAÍ,civel,2022,1873,3103,1502,32.62
JATAÍ,criminal,2022,1221,4709,602,11.33
JATAÍ,execucao penal,2022,361,263,353,57.31
JATAÍ,familia - interior,2022,1318,1590,833,34.38
JATAÍ,fazenda publica mista,2022,1715,1705,1235,42.01
JATAÍ,infancia e juventude civel,2022,83,151,48,24.12
JATAÍ,infancia e juventude infracional,2022,105,237,80,25.24
JATAÍ,juizado de violencia domestica,2022,1167,1726,855,33.13
JATAÍ,juizado especial civel,2022,1375,240,1234,83.72
JATAÍ,juizado especial criminal,2022,1089,2510,388,13.39
JATAÍ,juizado especial fazenda publica,2022,298,78,291,78.86
JATAÍ,preprocessual,2022,955,1151,319,21.7
JOVIÂNIA,civel,2022,83,160,44,21.57
JOVIÂNIA,criminal,2022,110,137,72,34.45
JOVIÂNIA,execucao penal,2022,10,34,7,17.07
JOVIÂNIA,familia - interior,2022,147,162,75,31.65
JOVIÂNIA,fazenda publica mista,2022,81,205,64,23.79
JOVIÂNIA,infancia e juventude civel,2022,9,6,6,50.0
JOVIÂNIA,infancia e juventude infracional,2022,11,12,11,47.83
JOVIÂNIA,juizado especial civel,2022,46,64,26,28.89
JOVIÂNIA,juizado especial criminal,2022,33,35,24,40.68
JOVIÂNIA,juizado especial fazenda publica,2022,38,33,16,32.65
JUSSARA,civel,2022,346,505,284,35.99
JUSSARA,criminal,2022,475,473,364,43.49
JUSSARA,execucao penal,2022,90,30,88,74.58
JUSSARA,familia - interior,2022,325,432,190,30.55
JUSSARA,fazenda publica mista,2022,506,779,443,36.25
JUSSARA,infancia e juventude civel,2022,19,44,9,16.98
JUSSARA,infancia e juventude infracional,2022,18,47,5,9.62
JUSSARA,juizado especial civel,2022,796,1533,637,29.35
JUSSARA,juizado especial criminal,2022,175,209,127,37.8
JUSSARA,juizado especial fazenda publica,2022,128,24,121,83.45
LEOPOLDO DE BULHÕES,civel,2022,250,126,237,65.29
LEOPOLDO DE BULHÕES,criminal,2022,214,541,151,21.82
LEOPOLDO DE BULHÕES,execucao penal,2022,5,1,5,83.33
LEOPOLDO DE BULHÕES,familia - interior,2022,163,141,136,49.1
LEOPOLDO DE BULHÕES,fazenda publica mista,2022,47,185,44,19.21
LEOPOLDO DE BULHÕES,infancia e juventude civel,2022,20,7,18,72.0
LEOPOLDO DE BULHÕES,infancia e juventude infracional,2022,7,14,7,33.33
LEOPOLDO DE BULHÕES,juizado especial civel,2022,69,50,65,56.52
LEOPOLDO DE BULHÕES,juizado especial criminal,2022,82,172,69,28.63
LEOPOLDO DE BULHÕES,juizado especial fazenda publica,2022,45,2,45,95.74
LUZIÂNIA,civel,2022,2513,1882,2235,54.29
LUZIÂNIA,criminal,2022,1510,1827,886,32.66
LUZIÂNIA,execucao penal,2022,224,144,212,59.55
LUZIÂNIA,fazenda publica mista,2022,5333,4251,4045,48.76
LUZIÂNIA,infancia e juventude civel,2022,360,239,308,56.31
LUZIÂNIA,infancia e juventude infracional,2022,178,238,119,33.33
LUZIÂNIA,juizado de violencia domestica,2022,1866,1957,1153,37.07
LUZIÂNIA,juizado especial civel,2022,2554,2673,1621,37.75
LUZIÂNIA,juizado especial criminal,2022,1828,2164,800,26.99
LUZIÂNIA,juizado especial fazenda publica,2022,558,118,530,81.79
LUZIÂNIA,preprocessual,2022,551,750,191,20.3
LUZIÂNIA,upj familia interior,2022,1749,1844,1311,41.55
MARA ROSA,civel,2022,130,118,120,50.42
MARA ROSA,criminal,2022,234,323,129,28.54
MARA ROSA,execucao penal,2022,82,44,71,61.74
MARA ROSA,familia - interior,2022,146,155,113,42.16
MARA ROSA,fazenda publica mista,2022,109,431,71,14.14
MARA ROSA,infancia e juventude civel,2022,8,6,7,53.85
MARA ROSA,infancia e juventude infracional,2022,4,7,4,36.36
MARA ROSA,juizado especial civel,2022,254,230,231,50.11
MARA ROSA,juizado especial criminal,2022,81,161,42,20.69
MARA ROSA,juizado especial fazenda publica,2022,55,4,53,92.98
MAURILÂNDIA,civel,2022,278,300,224,42.75
MAURILÂNDIA,criminal,2022,235,305,151,33.11
MAURILÂNDIA,execucao penal,2022,82,43,77,64.17
MAURILÂNDIA,familia - interior,2022,279,340,155,31.31
MAURILÂNDIA,fazenda publica mista,2022,427,848,405,32.32
MAURILÂNDIA,infancia e juventude civel,2022,12,10,7,41.18
MAURILÂNDIA,infancia e juventude infracional,2022,18,25,11,30.56
MAURILÂNDIA,juizado especial civel,2022,307,328,229,41.11
MAURILÂNDIA,juizado especial criminal,2022,92,112,55,32.93
MAURILÂNDIA,juizado especial fazenda publica,2022,82,29,77,72.64
MINAÇU,civel,2022,373,546,352,39.2
MINAÇU,criminal,2022,494,726,261,26.44
MINAÇU,execucao penal,2022,53,34,53,60.92
MINAÇU,familia - interior,2022,353,451,208,31.56
MINAÇU,fazenda publica mista,2022,1402,2650,1331,33.43
MINAÇU,infancia e juventude civel,2022,23,30,11,26.83
MINAÇU,infancia e juventude infracional,2022,12,30,6,16.67
MINAÇU,juizado especial civel,2022,1169,366,1032,73.82
MINAÇU,juizado especial criminal,2022,80,147,66,30.99
MINAÇU,juizado especial fazenda publica,2022,84,21,82,79.61
MINEIROS,civel,2022,972,1756,853,32.69
MINEIROS,criminal,2022,1410,2482,1027,29.27
MINEIROS,execucao penal,2022,77,111,75,40.32
MINEIROS,familia - interior,2022,958,1530,741,32.63
MINEIROS,fazenda publica mista,2022,627,2162,562,20.63
MINEIROS,infancia e juventude civel,2022,120,137,101,42.44
MINEIROS,infancia e juventude infracional,2022,97,148,55,27.09
MINEIROS,juizado especial civel,2022,1899,2130,1379,39.3
MINEIROS,juizado especial criminal,2022,489,633,260,29.12
MINEIROS,juizado especial fazenda publica,2022,207,59,200,77.22
MINEIROS,preprocessual,2022,337,475,84,15.03
MONTES CLAROS DE GOIÁS,civel,2022,92,189,68,26.46
MONTES CLAROS DE GOIÁS,criminal,2022,157,180,114,38.78
MONTES CLAROS DE GOIÁS,execucao penal,2022,31,13,30,69.77
MONTES CLAROS DE GOIÁS,familia - interior,2022,107,162,76,31.93
MONTES CLAROS DE GOIÁS,fazenda publica mista,2022,195,290,179,38.17
MONTES CLAROS DE GOIÁS,infancia e juventude civel,2022,7,10,5,33.33
MONTES CLAROS DE GOIÁS,infancia e juventude infracional,2022,3,10,3,23.08
MONTES CLAROS DE GOIÁS,juizado especial civel,2022,90,361,47,11.52
MONTES CLAROS DE GOIÁS,juizado especial criminal,2022,21,29,18,38.3
MONTES CLAROS DE GOIÁS,juizado especial fazenda publica,2022,32,17,27,61.36
MONTIVIDIU,civel,2022,120,93,115,55.29
MONTIVIDIU,criminal,2022,145,191,127,39.94
MONTIVIDIU,execucao penal,2022,7,2,7,77.78
MONTIVIDIU,familia - interior,2022,117,119,95,44.39
MONTIVIDIU,fazenda publica mista,2022,163,189,149,44.08
MONTIVIDIU,infancia e juventude civel,2022,9,9,7,43.75
MONTIVIDIU,infancia e juventude infracional,2022,13,24,10,29.41
MONTIVIDIU,juizado especial civel,2022,63,77,56,42.11
MONTIVIDIU,juizado especial criminal,2022,102,144,89,38.2
MONTIVIDIU,juizado especial fazenda publica,2022,16,11,15,57.69
MORRINHOS,civel,2022,587,621,496,44.4
MORRINHOS,criminal,2022,844,1000,486,32.71
MORRINHOS,execucao penal,2022,333,174,291,62.58
MORRINHOS,familia - interior,2022,798,858,478,35.78
MORRINHOS,fazenda publica mista,2022,485,1285,457,26.23
MORRINHOS,infancia e juventude civel,2022,45,40,31,43.66
MORRINHOS,infancia e juventude infracional,2022,46,55,37,40.22
MORRINHOS,juizado especial civel,2022,1245,1114,664,37.35
MORRINHOS,juizado especial criminal,2022,223,381,89,18.94
MORRINHOS,juizado especial fazenda publica,2022,143,51,124,70.86
MOSSÂMEDES,civel,2022,54,61,41,40.2
MOSSÂMEDES,criminal,2022,57,90,41,31.3
MOSSÂMEDES,execucao penal,2022,19,7,18,72.0
MOSSÂMEDES,familia - interior,2022,80,85,56,39.72
MOSSÂMEDES,fazenda publica mista,2022,91,121,84,40.98
MOSSÂMEDES,infancia e juventude civel,2022,5,7,4,36.36
MOSSÂMEDES,infancia e juventude infracional,2022,6,8,4,33.33
MOSSÂMEDES,juizado especial civel,2022,296,199,245,55.18
MOSSÂMEDES,juizado especial criminal,2022,15,16,10,38.46
MOSSÂMEDES,juizado especial fazenda publica,2022,72,16,72,81.82
MOZARLÂNDIA,civel,2022,259,226,214,48.64
MOZARLÂNDIA,criminal,2022,335,371,245,39.77
MOZARLÂNDIA,execucao penal,2022,53,27,53,66.25
MOZARLÂNDIA,familia - interior,2022,237,215,164,43.27
MOZARLÂNDIA,fazenda publica mista,2022,657,644,640,49.84
MOZARLÂNDIA,infancia e juventude civel,2022,16,34,3,8.11
MOZARLÂNDIA,infancia e juventude infracional,2022,19,50,17,25.37
MOZARLÂNDIA,juizado especial civel,2022,357,351,290,45.24
MOZARLÂNDIA,juizado especial criminal,2022,93,154,59,27.7
MOZARLÂNDIA,juizado especial fazenda publica,2022,78,8,76,90.48
MOZARLÂNDIA,preprocessual,2022,104,51,69,57.5
NAZÁRIO,civel,2022,202,257,177,40.78
NAZÁRIO,criminal,2022,131,263,88,25.07
NAZÁRIO,execucao penal,2022,36,7,35,83.33
NAZÁRIO,familia - interior,2022,203,236,151,39.02
NAZÁRIO,fazenda publica mista,2022,248,379,227,37.46
NAZÁRIO,infancia e juventude civel,2022,6,2,6,75.0
NAZÁRIO,infancia e juventude infracional,2022,10,19,7,26.92
NAZÁRIO,juizado especial civel,2022,109,237,91,27.74
NAZÁRIO,juizado especial criminal,2022,34,80,23,22.33
NAZÁRIO,juizado especial fazenda publica,2022,95,9,94,91.26
NERÓPOLIS,civel,2022,465,530,405,43.32
NERÓPOLIS,criminal,2022,440,404,238,37.07
NERÓPOLIS,execucao penal,2022,35,39,32,45.07
NERÓPOLIS,familia - interior,2022,449,794,350,30.59
NERÓPOLIS,fazenda publica mista,2022,207,400,170,29.82
NERÓPOLIS,infancia e juventude civel,2022,25,30,23,43.4
NERÓPOLIS,infancia e juventude infracional,2022,23,25,19,43.18
NERÓPOLIS,juizado especial civel,2022,391,416,337,44.75
NERÓPOLIS,juizado especial criminal,2022,195,199,169,45.92
NERÓPOLIS,juizado especial fazenda publica,2022,210,45,201,81.71
NIQUELÂNDIA,civel,2022,710,644,594,47.98
NIQUELÂNDIA,criminal,2022,406,905,285,23.95
NIQUELÂNDIA,execucao penal,2022,73,86,70,44.87
NIQUELÂNDIA,familia - interior,2022,377,459,287,38.47
NIQUELÂNDIA,fazenda publica mista,2022,845,975,776,44.32
NIQUELÂNDIA,infancia e juventude civel,2022,24,28,15,34.88
NIQUELÂNDIA,infancia e juventude infracional,2022,38,60,31,34.07
NIQUELÂNDIA,juizado especial civel,2022,602,570,487,46.07
NIQUELÂNDIA,juizado especial criminal,2022,119,160,87,35.22
NIQUELÂNDIA,juizado especial fazenda publica,2022,186,130,183,58.47
NOVA CRIXÁS,civel,2022,283,196,260,57.02
NOVA CRIXÁS,criminal,2022,312,274,225,45.09
NOVA CRIXÁS,execucao penal,2022,33,61,33,35.11
NOVA CRIXÁS,familia - interior,2022,194,207,137,39.83
NOVA CRIXÁS,fazenda publica mista,2022,665,527,630,54.45
NOVA CRIXÁS,infancia e juventude civel,2022,6,8,5,38.46
NOVA CRIXÁS,infancia e juventude infracional,2022,10,15,7,31.82
NOVA CRIXÁS,juizado especial civel,2022,161,175,130,42.62
NOVA CRIXÁS,juizado especial criminal,2022,78,115,56,32.75
NOVA CRIXÁS,juizado especial fazenda publica,2022,54,22,50,69.44
NOVO GAMA,civel,2022,1006,611,899,59.54
NOVO GAMA,criminal,2022,1373,2202,818,27.09
NOVO GAMA,execucao penal,2022,75,121,72,37.31
NOVO GAMA,familia - interior,2022,649,573,548,48.88
NOVO GAMA,fazenda publica mista,2022,481,249,462,64.98
NOVO GAMA,infancia e juventude civel,2022,30,35,22,38.6
NOVO GAMA,infancia e juventude infracional,2022,49,140,35,20.0
NOVO GAMA,juizado especial civel,2022,713,526,580,52.44
NOVO GAMA,juizado especial criminal,2022,184,273,135,33.09
NOVO GAMA,juizado especial fazenda publica,2022,98,25,94,78.99
NOVO GAMA,preprocessual,2022,365,476,17,3.45
ORIZONA,civel,2022,240,215,207,49.05
ORIZONA,criminal,2022,158,204,129,38.74
ORIZONA,execucao penal,2022,26,18,24,57.14
ORIZONA,familia - interior,2022,215,259,125,32.55
ORIZONA,fazenda publica mista,2022,194,248,171,40.81
ORIZONA,infancia e juventude civel,2022,16,23,8,25.81
ORIZONA,infancia e juventude infracional,2022,9,25,8,24.24
ORIZONA,juizado especial civel,2022,158,218,116,34.73
ORIZONA,juizado especial criminal,2022,25,84,20,19.23
ORIZONA,juizado especial fazenda publica,2022,50,25,49,66.22
ORIZONA,preprocessual,2022,40,20,21,51.22
PADRE BERNARDO,civel,2022,247,303,165,35.26
PADRE BERNARDO,criminal,2022,680,1471,295,16.7
PADRE BERNARDO,execucao penal,2022,90,109,70,39.11
PADRE BERNARDO,familia - interior,2022,402,611,224,26.83
PADRE BERNARDO,fazenda publica mista,2022,334,378,315,45.45
PADRE BERNARDO,infancia e juventude civel,2022,19,26,16,38.1
PADRE BERNARDO,infancia e juventude infracional,2022,25,85,16,15.84
PADRE BERNARDO,juizado especial civel,2022,124,221,85,27.78
PADRE BERNARDO,juizado especial criminal,2022,160,182,147,44.68
PADRE BERNARDO,juizado especial fazenda publica,2022,107,10,105,91.3
PADRE BERNARDO,preprocessual,2022,138,113,73,39.25
